timestamp,ttl,ip,hostname,asn
1701707622,1,131.159.223.253,???,209335,12.070894241333008
1701707622,2,131.159.252.2,nz-csr1-kw5-bb1.rbg.tum.de,209335,4.249095916748047
1701707622,3,129.187.0.149,vl-3010.csr1-2wr.lrz.de,12816,5.588054656982422
1701707622,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,7.662057876586914
1701707622,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,14.448165893554688
1701707622,6,62.67.67.153,et-4-0-4.edge9.frankfurt1.level3.net,3356,16.94178581237793
1701707622,7,*,*,*,*
1701707622,8,140.91.194.3,???,31898,176.18703842163086
1701707622,9,*,*,*,*
1701707622,10,*,*,*,*
1701707622,11,*,*,*,*
1701707622,12,*,*,*,*
1701707622,13,*,*,*,*
1701707622,14,*,*,*,*
1701707622,15,*,*,*,*
1701707622,16,*,*,*,*
1701707622,17,*,*,*,*
1701707622,18,*,*,*,*
1701707622,19,*,*,*,*
1701707622,20,*,*,*,*
1701707622,21,*,*,*,*
1701707622,22,*,*,*,*
1701707622,23,*,*,*,*
1701707622,24,*,*,*,*
1701707622,25,*,*,*,*
1701707622,26,*,*,*,*
1701707622,27,*,*,*,*
1701707622,28,*,*,*,*
1701707622,29,*,*,*,*
