timestamp,ttl,ip,hostname,asn
1701707909,1,*,*,*,*
1701707909,2,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,9.190082550048828
1701707909,3,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,6.008148193359375
1701707909,4,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,15.841007232666016
1701707909,5,62.67.67.153,et-4-0-4.edge9.frankfurt1.level3.net,3356,32.31406211853027
1701707909,6,*,*,*,*
1701707909,7,140.91.222.50,???,31898,127.02512741088867
1701707909,8,*,*,*,*
1701707909,9,*,*,*,*
1701707909,10,*,*,*,*
1701707909,11,*,*,*,*
1701707909,12,*,*,*,*
1701707909,13,*,*,*,*
1701707909,14,*,*,*,*
1701707909,15,*,*,*,*
1701707909,16,*,*,*,*
1701707909,17,*,*,*,*
1701707909,18,*,*,*,*
1701707909,19,*,*,*,*
1701707909,20,*,*,*,*
1701707909,21,*,*,*,*
1701707909,22,*,*,*,*
1701707909,23,*,*,*,*
1701707909,24,*,*,*,*
1701707909,25,*,*,*,*
1701707909,26,*,*,*,*
1701707909,27,*,*,*,*
1701707909,28,*,*,*,*
1701707909,29,*,*,*,*
