timestamp,ttl,ip,hostname,asn
1701707812,1,131.159.223.252,???,209335,17.251968383789062
1701707812,2,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,8.220911026000977
1701707812,3,*,*,*,*
1701707812,4,188.1.144.213,cr-erl2-be5.x-win.dfn.de,680,117.82193183898926
1701707812,5,80.81.192.228,gi-0-1-0.emix.net.ae,,14.053821563720703
1701707812,6,195.229.0.228,???,8966,270.70021629333496
1701707812,7,195.229.31.241,???,8966,605.989933013916
1701707812,8,140.91.236.5,???,31898,909.5950126647949
1701707812,9,*,*,*,*
1701707812,10,*,*,*,*
1701707812,11,*,*,*,*
1701707812,12,*,*,*,*
1701707812,13,*,*,*,*
1701707812,14,*,*,*,*
1701707812,15,*,*,*,*
1701707812,16,*,*,*,*
1701707812,17,*,*,*,*
1701707812,18,*,*,*,*
1701707812,19,*,*,*,*
1701707812,20,*,*,*,*
1701707812,21,*,*,*,*
1701707812,22,*,*,*,*
1701707812,23,*,*,*,*
1701707812,24,*,*,*,*
1701707812,25,*,*,*,*
1701707812,26,*,*,*,*
1701707812,27,*,*,*,*
1701707812,28,*,*,*,*
1701707812,29,*,*,*,*
