timestamp,ttl,ip,hostname,asn
1701707861,1,131.159.223.252,???,209335,3.6139488220214844
1701707861,2,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,5.852222442626953
1701707861,3,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,10.889053344726562
1701707861,4,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,15.002012252807617
1701707861,5,62.67.67.153,et-4-0-4.edge9.frankfurt1.level3.net,3356,21.356821060180664
1701707861,6,4.69.162.177,ae1.3104.edge7.amsterdam1.level3.net,3356,26.84783935546875
1701707861,7,140.91.222.18,???,31898,128.04007530212402
1701707861,8,*,*,*,*
1701707861,9,*,*,*,*
1701707861,10,*,*,*,*
1701707861,11,*,*,*,*
1701707861,12,*,*,*,*
1701707861,13,*,*,*,*
1701707861,14,*,*,*,*
1701707861,15,*,*,*,*
1701707861,16,*,*,*,*
1701707861,17,*,*,*,*
1701707861,18,*,*,*,*
1701707861,19,*,*,*,*
1701707861,20,*,*,*,*
1701707861,21,*,*,*,*
1701707861,22,*,*,*,*
1701707861,23,*,*,*,*
1701707861,24,*,*,*,*
1701707861,25,*,*,*,*
1701707861,26,*,*,*,*
1701707861,27,*,*,*,*
1701707861,28,*,*,*,*
1701707861,29,*,*,*,*
