timestamp,ttl,ip,hostname,asn
1693299281,1,2001:4ca0:2001:40::1,ac.gw.net.in.tum.de,12816,2.126932144165039
1693299281,2,2001:4ca0:2000:1:0:4:ffff:3,nz6-bb1-net.in.tum.de,12816,3.849506378173828
1693299281,3,2a09:80c0:ffff::1,nz6-csr1-kw5-bb1.rbg.tum.de,209335,6.4525604248046875
1693299281,4,2001:4ca0:0:60::2,vl-3060.csr1-2wr.lrz.de,12816,3.0481815338134766
1693299281,5,*,*,*,*
1693299281,6,2001:638:c:c071::1,cr-fra2-be14.x-win.dfn.de,680,13.855218887329102
1693299281,7,*,*,*,*
1693299281,8,*,*,*,*
1693299281,9,*,*,*,*
1693299281,10,*,*,*,*
1693299281,11,*,*,*,*
1693299281,12,*,*,*,*
1693299281,13,*,*,*,*
1693299281,14,*,*,*,*
1693299281,15,*,*,*,*
1693299281,16,*,*,*,*
1693299281,17,*,*,*,*
1693299281,18,*,*,*,*
1693299281,19,*,*,*,*
1693299281,20,*,*,*,*
1693299281,21,*,*,*,*
1693299281,22,*,*,*,*
1693299281,23,*,*,*,*
1693299281,24,*,*,*,*
1693299281,25,*,*,*,*
1693299281,26,*,*,*,*
1693299281,27,*,*,*,*
1693299281,28,*,*,*,*
1693299281,29,*,*,*,*
