timestamp,ttl,ip,hostname,asn
1693303583,1,2001:4ca0:2001:40::1,ac.gw.net.in.tum.de,12816,0.2467632293701172
1693303583,2,2001:4ca0:2000:1:0:4:ffff:2,nz6-bb2-net.in.tum.de,12816,0.4222393035888672
1693303583,3,2a09:80c0:ffff:0:1::1,nz6-csr1-2wr-bb2.rbg.tum.de,209335,1.1363029479980469
1693303583,4,*,*,*,*
1693303583,5,*,*,*,*
1693303583,6,*,*,*,*
1693303583,7,*,*,*,*
1693303583,8,*,*,*,*
1693303583,9,*,*,*,*
1693303583,10,*,*,*,*
1693303583,11,*,*,*,*
1693303583,12,*,*,*,*
1693303583,13,*,*,*,*
1693303583,14,*,*,*,*
1693303583,15,*,*,*,*
1693303583,16,*,*,*,*
1693303583,17,*,*,*,*
1693303583,18,*,*,*,*
1693303583,19,*,*,*,*
1693303583,20,*,*,*,*
1693303583,21,*,*,*,*
1693303583,22,*,*,*,*
1693303583,23,*,*,*,*
1693303583,24,*,*,*,*
1693303583,25,*,*,*,*
1693303583,26,*,*,*,*
1693303583,27,*,*,*,*
1693303583,28,*,*,*,*
1693303583,29,*,*,*,*
