timestamp,ttl,ip,hostname,asn
1683401683,1,131.159.14.129,ac.scylla.net.in.tum.de,209335
1683401683,2,131.159.252.148,nz-bb2-net.in.tum.de,209335
1683401683,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335
1683401683,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680
1683401683,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680
1683401683,6,209.85.172.242,???,15169
1683401683,7,*,*,*
1683401683,8,*,*,*
1683401683,9,*,*,*
1683401683,10,*,*,*
1683401683,11,*,*,*
1683401683,12,*,*,*
1683401683,13,*,*,*
1683401683,14,*,*,*
1683401683,15,*,*,*
1683401683,16,*,*,*
1683401683,17,*,*,*
1683401683,18,*,*,*
1683401683,19,*,*,*
1683401683,20,*,*,*
1683401683,21,*,*,*
1683401683,22,*,*,*
1683401683,23,*,*,*
1683401683,24,*,*,*
1683401683,25,*,*,*
1683401683,26,*,*,*
1683401683,27,*,*,*
1683401683,28,*,*,*
1683401683,29,*,*,*
