timestamp,ttl,ip,hostname,asn
1701707037,1,131.159.223.252,???,209335,13.065099716186523
1701707037,2,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,5.939006805419922
1701707037,3,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,5.644083023071289
1701707037,4,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,29.968976974487305
1701707037,5,*,*,*,*
1701707037,6,*,*,*,*
1701707037,7,*,*,*,*
1701707037,8,*,*,*,*
1701707037,9,*,*,*,*
1701707037,10,*,*,*,*
1701707037,11,*,*,*,*
1701707037,12,*,*,*,*
1701707037,13,*,*,*,*
1701707037,14,*,*,*,*
1701707037,15,*,*,*,*
1701707037,16,*,*,*,*
1701707037,17,*,*,*,*
1701707037,18,*,*,*,*
1701707037,19,*,*,*,*
1701707037,20,*,*,*,*
1701707037,21,*,*,*,*
1701707037,22,*,*,*,*
1701707037,23,*,*,*,*
1701707037,24,*,*,*,*
1701707037,25,*,*,*,*
1701707037,26,*,*,*,*
1701707037,27,*,*,*,*
1701707037,28,*,*,*,*
1701707037,29,*,*,*,*
