timestamp,ttl,ip,hostname,asn
1701706937,1,131.159.223.253,???,209335,4.425764083862305
1701706937,2,131.159.252.2,nz-csr1-kw5-bb1.rbg.tum.de,209335,5.159139633178711
1701706937,3,129.187.0.149,vl-3010.csr1-2wr.lrz.de,12816,5.4569244384765625
1701706937,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,14.935016632080078
1701706937,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,16.273021697998047
1701706937,6,104.44.45.49,ae61-0.ier01.fra32.ntwk.msn.net,8075,14.664888381958008
1701706937,7,104.44.230.14,ae31-0.icr01.fra21.ntwk.msn.net,8075,22.373199462890625
1701706937,8,104.44.23.107,be-120-0.ibr02.fra21.ntwk.msn.net,8075,36.882877349853516
1701706937,9,104.44.28.123,be-8-0.ibr02.ams30.ntwk.msn.net,8075,38.17605972290039
1701706937,10,104.44.31.2,be-15-0.ibr02.lon22.ntwk.msn.net,8075,38.43808174133301
1701706937,11,104.44.19.23,be-13-0.ibr02.dub07.ntwk.msn.net,8075,40.37809371948242
1701706937,12,104.44.23.159,ae126-0.icr04.dub07.ntwk.msn.net,8075,38.62786293029785
1701706937,13,*,*,*,*
1701706937,14,*,*,*,*
1701706937,15,*,*,*,*
1701706937,16,*,*,*,*
1701706937,17,*,*,*,*
1701706937,18,*,*,*,*
1701706937,19,*,*,*,*
1701706937,20,*,*,*,*
1701706937,21,*,*,*,*
1701706937,22,*,*,*,*
1701706937,23,*,*,*,*
1701706937,24,*,*,*,*
1701706937,25,*,*,*,*
1701706937,26,*,*,*,*
1701706937,27,*,*,*,*
1701706937,28,*,*,*,*
1701706937,29,*,*,*,*
