timestamp,ttl,ip,hostname,asn
1701707106,1,131.159.223.253,???,209335,13.11182975769043
1701707106,2,131.159.252.2,nz-csr1-kw5-bb1.rbg.tum.de,209335,4.07099723815918
1701707106,3,129.187.0.149,vl-3010.csr1-2wr.lrz.de,12816,5.2471160888671875
1701707106,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,4.680871963500977
1701707106,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,13.00191879272461
1701707106,6,104.44.45.49,ae61-0.ier01.fra32.ntwk.msn.net,8075,14.107942581176758
1701707106,7,104.44.230.16,ae22-0.icr01.fra23.ntwk.msn.net,8075,14.438152313232422
1701707106,8,*,*,*,*
1701707106,9,104.44.16.140,be-2-0.ibr01.zrh21.ntwk.msn.net,8075,296.2219715118408
1701707106,10,104.44.30.67,be-10-0.ibr01.gva20.ntwk.msn.net,8075,392.9879665374756
1701707106,11,104.44.29.68,be-7-0.ibr01.mrs21.ntwk.msn.net,8075,289.2639636993408
1701707106,12,104.44.28.163,be-21-0.ibr01.mrs20.ntwk.msn.net,8075,250.38480758666992
1701707106,13,104.44.17.66,be-14-0.ibr01.sg2.ntwk.msn.net,8075,759.160041809082
1701707106,14,104.44.7.12,be-1-0.ibr01.sg3.ntwk.msn.net,8075,263.6430263519287
1701707106,15,104.44.19.137,be-12-0.ibr01.per01.ntwk.msn.net,8075,251.13797187805176
1701707106,16,104.44.19.156,be-4-0.ibr01.mel01.ntwk.msn.net,8075,321.81406021118164
1701707106,17,104.44.11.152,ae102-0.icr02.mel01.ntwk.msn.net,8075,286.3287925720215
1701707106,18,*,*,*,*
1701707106,19,*,*,*,*
1701707106,20,*,*,*,*
1701707106,21,*,*,*,*
1701707106,22,*,*,*,*
1701707106,23,*,*,*,*
1701707106,24,*,*,*,*
1701707106,25,*,*,*,*
1701707106,26,*,*,*,*
1701707106,27,*,*,*,*
1701707106,28,*,*,*,*
1701707106,29,*,*,*,*
