timestamp,ttl,ip,hostname,asn
1701706991,1,131.159.223.253,???,209335,13.571977615356445
1701706991,2,131.159.252.2,nz-csr1-kw5-bb1.rbg.tum.de,209335,7.095098495483398
1701706991,3,129.187.0.149,vl-3010.csr1-2wr.lrz.de,12816,5.567073822021484
1701706991,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,7.074117660522461
1701706991,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,14.932870864868164
1701706991,6,104.44.45.49,ae61-0.ier01.fra32.ntwk.msn.net,8075,21.46601676940918
1701706991,7,104.44.230.16,ae22-0.icr01.fra23.ntwk.msn.net,8075,15.24496078491211
1701706991,8,*,*,*,*
1701706991,9,104.44.16.140,be-2-0.ibr01.zrh21.ntwk.msn.net,8075,144.50883865356445
1701706991,10,104.44.30.67,be-10-0.ibr01.gva20.ntwk.msn.net,8075,137.01295852661133
1701706991,11,104.44.29.68,be-7-0.ibr01.mrs21.ntwk.msn.net,8075,204.37192916870117
1701706991,12,*,*,*,*
1701706991,13,*,*,*,*
1701706991,14,104.44.53.112,???,8075,130.50317764282227
1701706991,15,*,*,*,*
1701706991,16,*,*,*,*
1701706991,17,*,*,*,*
1701706991,18,*,*,*,*
1701706991,19,*,*,*,*
1701706991,20,*,*,*,*
1701706991,21,*,*,*,*
1701706991,22,*,*,*,*
1701706991,23,*,*,*,*
1701706991,24,*,*,*,*
1701706991,25,*,*,*,*
1701706991,26,*,*,*,*
1701706991,27,*,*,*,*
1701706991,28,*,*,*,*
1701706991,29,*,*,*,*
