timestamp,bandwidth_bps,pop_ping_latency_ms,downlink_troughput_bps
1692088222,29396424,38.095238,25967624.0
1692088223,26891880,40.095238,25080058.0
1692088224,28038688,39.04762,27593034.0
1692088225,29636944,38.190475,27955472.0
1692088226,27187248,39.52381,28628020.0
1692088227,23482176,39.6,27721984.0
1692088228,26802872,33.761906,22578492.0
1692088229,30634488,29.35,28004428.0
1692088230,30766664,30.05,29630576.0
1692088231,30973096,30.333334,31143864.0
1692088232,33201040,29.7,32193774.0
1692088233,33008440,30.142857,31779712.0
1692088235,33262792,29.75,30983868.0
1692088236,32160072,30.095238,32685078.0
1692088237,39343016,30.8,35092124.0
1692088238,32937968,30.761906,36184628.0
1692088239,32184296,30.45,31535546.0
1692088240,40360952,31.31579,35010024.0
1692088241,40080656,30.263159,38521820.0
1692088242,37161712,29.65,40006496.0
1692088243,35526728,31.15,35507780.0
1692088244,25063016,31.809525,34339690.0
1692088245,27534392,31.380953,24819350.0
1692088246,27800808,31.619047,26291576.0
1692088247,25595896,30.857143,25555038.0
1692088248,27642824,30.95,27876434.0
1692088250,24239880,33.473682,25298548.0
1692088251,24396808,33.65,23231880.0
1692088252,28502824,31.52381,26290744.0
1692088253,27970424,32.8,27724526.0
1692088254,28163640,31.761906,27981620.0
1692088255,28139416,29.190475,28198490.0
1692088256,27714968,30.45,28560786.0
1692088257,23451544,35.8,28497510.0
1692088258,18752088,52.05,19596568.0
1692088259,17821528,53.809525,16459237.0
1692088260,18857792,53.363636,17877910.0
1692088261,20571800,51.857143,19249472.0
1692088262,20333632,49.42857,19791444.0
1692088263,23117576,47.095238,20986082.0
1692088264,19221816,43.0,18042940.0
1692088265,15190632,45.904762,14281890.0
1692088267,20048600,57.15,17390466.0
1692088268,20454000,52.714287,21114076.0
1692088269,22467064,46.714287,19246386.0
1692088270,21413424,45.38095,21939784.0
1692088271,18824760,49.6,20353766.0
1692088272,16754136,53.1,17110478.0
1692088273,28318440,50.47619,21440904.0
1692088274,28053576,46.904762,29619730.0
1692088275,32511848,46.0,28495128.0
1692088276,39729936,46.47619,35099596.0
1692088277,43110376,48.05,39167216.0
1692088278,48618016,48.142857,43733160.0
1692088279,64354296,48.42857,53794028.0
1692088280,76285232,48.761906,64925176.0
1692088281,84314344,48.8,81079610.0
1692088282,100035584,48.45,96434080.0
1692088283,129237752,47.5,131244940.0
1692088284,100399608,47.3,100474184.0
1692088285,108733192,48.1,112368410.0
1692088287,98220112,48.4,109658296.0
1692088288,37077016,41.6,25014268.0
1692088289,114481080,31.47619,109749290.0
1692088290,77195960,28.333334,87842856.0
1692088291,82825096,27.904762,78178960.0
1692088292,83273240,28.45,84647830.0
1692088293,84230088,29.45,84441580.0
1692088294,86943176,29.65,85622200.0
1692088295,72251848,28.952381,89441100.0
1692088296,68569136,28.428572,66942164.0
1692088297,67611896,28.0,71972290.0
1692088298,59849160,28.2,62581930.0
1692088299,65274144,28.75,63108640.0
1692088300,58927544,28.047619,66192544.0
1692088301,48670312,27.619047,54017612.0
1692088302,38483064,32.0,37910308.0
1692088303,49880456,33.9,46878730.0
1692088304,43363144,33.65,40933470.0
1692088305,39404104,34.142857,42686976.0
1692088307,44586984,33.45,46056996.0
1692088308,35345528,33.9,33848132.0
1692088309,47566536,34.04762,43938810.0
1692088310,30101560,33.9,37899800.0
1692088311,18994856,33.95,20563288.0
1692088312,22168200,34.47619,21128656.0
1692088313,24266104,33.75,24276380.0
1692088314,23524216,31.761906,22443972.0
1692088315,26513240,29.2,24507218.0
1692088316,26173968,29.238094,24456148.0
1692088317,19560816,32.5,27616522.0
1692088318,18742752,52.35,17261062.0
1692088319,22151096,49.47619,19206994.0
1692088320,27929152,49.857143,24832444.0
1692088321,26431576,53.1,30635088.0
1692088322,36920088,59.8,34276028.0
1692088323,52545096,57.75,52349040.0
1692088324,50716184,55.333332,51640356.0
1692088326,73934888,53.809525,70989576.0
1692088327,79180584,53.75,80544720.0
1692088328,112051352,51.333332,103065544.0
1692088329,107872712,49.1,110915590.0
1692088330,63626384,59.142857,77439570.0
1692088331,70252840,59.8,67152920.0
1692088332,52411864,61.85,65239496.0
1692088333,70240728,47.45,58542276.0
1692088334,66546568,26.619047,72540660.0
1692088335,64414856,27.52381,62283336.0
1692088336,55329136,26.952381,55164780.0
1692088337,65807736,27.05,56335660.0
1692088338,53719432,25.047619,52491716.0
1692088339,54857960,23.857143,51610340.0
1692088340,55803752,26.8,57562056.0
1692088341,53235480,25.285715,53731736.0
1692088343,56918008,24.1,57754844.0
1692088344,57122904,24.25,57200070.0
1692088345,59836520,24.6,57719092.0
1692088346,55281880,26.095238,54232148.0
1692088347,55815336,27.285715,58570184.0
1692088348,44768800,30.0,45092316.0
1692088349,53259040,30.571428,50917492.0
1692088350,51826656,30.761906,52813988.0
1692088351,50597448,31.47619,49111476.0
1692088352,53256536,32.52381,53477176.0
1692088353,54265000,31.47619,53358788.0
1692088354,56723736,31.6,55259864.0
1692088355,54869936,32.61905,58710590.0
1692088356,57692696,31.571428,58915460.0
1692088357,62270504,32.190475,56671640.0
1692088358,62537496,33.52381,62508710.0
1692088359,67200088,32.45,67520880.0
1692088361,74540488,33.095238,74387790.0
1692088362,79446376,33.904762,85422100.0
1692088363,70664600,50.7,60958564.0
1692088364,60029784,58.42857,69467980.0
1692088365,38494120,51.85,50439590.0
1692088366,19915368,50.68182,25507534.0
1692088367,20048464,51.761906,17980260.0
1692088368,21333000,49.761906,19901418.0
1692088369,22518256,47.95,22650768.0
1692088370,19188120,48.3,22804196.0
1692088371,13519176,51.57143,17714072.0
1692088372,8601704,52.0,10820751.0
1692088373,9390040,48.65,8792972.0
1692088374,7269912,45.95238,8356983.0
1692088375,7742808,46.42857,6896962.5
1692088376,5586344,47.857143,5271300.5
1692088377,5889672,47.809525,5183849.5
1692088378,7112984,42.9,6754725.5
1692088379,8700184,38.894737,8083380.0
1692088381,10104648,38.15,9348500.0
1692088382,11951136,37.95238,10867735.0
1692088383,11614232,38.8,12032896.0
1692088384,11277352,38.4,10044435.0
1692088385,12061904,38.9,11347505.0
1692088386,12696616,38.6,11898066.0
1692088387,14041048,37.05,12781152.0
1692088388,15289112,37.3,14495515.0
1692088389,15796760,37.57143,14921908.0
1692088390,17420296,38.45,16200952.0
1692088391,15748312,39.04762,17540310.0
1692088392,12162472,43.42857,14839431.0
1692088393,9655976,50.38095,11520830.0
1692088394,11109944,51.75,9001681.0
1692088395,9692176,46.2,8727927.0
1692088396,9862936,47.4,9613118.0
1692088398,11739768,49.57143,9906208.0
1692088399,11339544,46.95238,10226082.0
1692088400,8965592,47.52381,9451982.0
1692088401,10855592,50.75,9591199.0
1692088402,9959304,51.52381,9948545.0
1692088403,11134168,48.285713,10097065.0
1692088404,9341592,45.47619,9982125.0
1692088405,10444264,49.904762,9426178.0
1692088406,10055672,55.52381,10627913.0
1692088407,7848120,52.6,8265027.0
1692088408,12117096,39.05263,8513095.0
1692088409,14352792,32.190475,12227134.0
1692088410,14731480,29.238094,14356499.0
1692088411,15870536,31.25,14706723.0
1692088412,15010008,32.7,15053869.0
1692088413,12175800,34.3,11814381.0
1692088415,13580792,34.3,12897267.0
1692088416,15555712,32.333332,15471655.0
1692088417,17673984,32.142857,16370561.0
1692088418,15531352,34.761906,14649798.0
1692088419,16136424,34.75,16993608.0
1692088420,14438616,32.45,14509591.0
1692088421,8941896,31.1,11502325.0
1692088422,8868696,33.263157,9195995.0
1692088423,8158728,38.55,7562531.5
1692088424,10490512,35.8,8387224.0
1692088425,10299016,34.1,10023783.0
1692088426,10831896,37.85,10032071.0
1692088427,11871944,39.3,10696322.0
1692088428,11231592,42.238094,11144425.0
1692088429,10297912,41.0,10926464.0
1692088430,7766896,37.809525,7206603.0
1692088431,7741752,36.333332,6950465.0
1692088432,8759688,37.15,8007144.5
1692088433,9123576,38.38095,8741366.0
1692088435,9861880,36.55,9205289.0
1692088436,9970888,35.52381,10276666.0
1692088437,11025160,37.7,10225596.0
1692088438,14127552,47.4,11092743.0
1692088439,19243688,53.0,16263045.0
1692088440,26645944,53.809525,22924422.0
1692088441,37437696,54.666668,30418602.0
1692088442,50578064,55.095238,41255812.0
1692088443,65238472,55.2,54727120.0
1692088444,48547608,56.142857,64631930.0
1692088445,36520408,55.9,45590090.0
1692088446,33384936,54.95238,36090268.0
1692088447,34546152,55.25,32989284.0
1692088448,35975896,54.15,37098720.0
1692088449,40070280,54.761906,36146948.0
1692088450,37344552,55.7,37501524.0
1692088451,34062872,54.238094,36766564.0
1692088453,22421512,46.590908,22517482.0
1692088454,27088208,33.333332,26958000.0
1692088455,30875696,31.238094,27349034.0
1692088456,28236336,32.52381,28855620.0
1692088457,29168960,32.857143,28005654.0
1692088458,28647616,32.04762,29824840.0
1692088459,26309472,31.6,26984876.0
1692088460,32512400,31.095238,31115402.0
1692088461,30779328,30.6,32939900.0
1692088462,27824000,31.65,28518406.0
1692088463,30089472,33.0,27681476.0
1692088464,34933608,31.47619,31448320.0
1692088465,32983576,32.57143,35228510.0
1692088466,33392744,33.85,33037156.0
1692088467,26428960,47.761906,24666736.0
1692088469,27597176,73.35,23901862.0
1692088470,24670416,74.5,24004808.0
1692088471,28073992,73.6,25526668.0
1692088472,28296896,72.61905,28048720.0
1692088473,29907264,72.75,27942260.0
1692088474,29822480,73.25,33152852.0
1692088475,29955712,74.57143,28820094.0
1692088476,32826784,77.09524,32297172.0
1692088477,34679784,73.8,33061300.0
1692088478,37282944,74.47619,36755548.0
1692088479,35708248,75.8,34945310.0
1692088480,36799520,74.95238,37615324.0
1692088481,36618896,76.333336,36363860.0
1692088482,42467408,65.04762,37882628.0
1692088483,36097024,41.857143,42318356.0
1692088484,42976640,25.428572,35242708.0
1692088486,35926792,25.952381,36030830.0
1692088487,38156200,26.285715,38157412.0
1692088488,37041760,28.6,38093464.0
1692088489,39112912,30.7,37522572.0
1692088490,35262352,28.95,37295492.0
1692088491,31809424,30.65,32389606.0
1692088492,34268160,31.285715,32877774.0
1692088493,33007408,31.238094,34740228.0
1692088494,26999312,31.333334,30919452.0
1692088495,22785936,31.047619,23959660.0
1692088496,24636944,31.25,23490838.0
1692088497,23269888,31.8,25436676.0
1692088498,23767008,29.904762,22641020.0
1692088499,24747024,27.428572,22984282.0
1692088500,22564224,29.571428,23888692.0
1692088501,28069152,30.428572,24499970.0
1692088503,20709128,30.35,19516624.0
1692088504,18312144,30.380953,19178288.0
1692088505,18846368,30.761906,16873392.0
1692088506,18837424,31.619047,18419680.0
1692088507,14392320,30.25,15657052.0
1692088508,17444016,29.8,16470495.0
1692088509,18425088,31.142857,17713578.0
1692088510,13532368,29.75,16639123.0
1692088511,12260608,30.380953,12301692.0
1692088512,11390384,38.65,12472166.0
1692088513,13133728,39.285713,11108002.0
1692088514,15094152,31.47619,13698144.0
1692088515,12139488,31.6,13683195.0
1692088516,10903488,31.428572,11941737.0
1692088517,10782944,30.571428,10037934.0
1692088518,11642896,29.9,11332045.0
1692088519,14319648,30.15,13360595.0
1692088520,13895728,31.0,13048060.0
1692088521,15325472,29.619047,14859161.0
1692088523,16221232,29.1,16007318.0
1692088524,17904272,31.15,17721472.0
1692088525,16802608,31.666666,16598589.0
1692088526,18207072,31.3,16527001.0
1692088527,16704656,31.85,18882086.0
1692088528,13919424,42.333332,13073167.0
1692088529,11933056,53.61905,14057344.0
1692088530,8590144,52.1,8715562.0
1692088531,8968392,50.761906,9087496.0
1692088532,9105832,48.190475,8011020.0
1692088533,11022016,48.238094,10021191.0
1692088534,11336928,49.35,10896802.0
1692088535,10416416,49.25,10228288.0
1692088536,10753392,47.666668,10120847.0
1692088537,11461216,48.7,11037328.0
1692088538,12425816,48.1,11490061.0
1692088539,12175824,46.04762,11882019.0
1692088540,12358032,46.04762,12044196.0
1692088542,13216792,47.04762,13196589.0
1692088543,15929880,52.42857,14411947.0
1692088544,22156112,52.142857,18768706.0
1692088545,24748080,50.285713,23255754.0
1692088546,31845048,50.666668,28071118.0
1692088547,38736912,49.85,37644080.0
1692088548,36883776,48.42857,36841860.0
1692088549,40736448,48.3,39292540.0
1692088550,45956192,51.2,43321356.0
1692088551,47603288,51.809525,46699824.0
1692088552,49808336,47.904762,49522836.0
1692088553,46755720,47.0,49993344.0
1692088554,26818160,49.05,44440850.0
1692088555,21042336,47.55,23255754.0
1692088556,28805072,46.904762,22379078.0
1692088557,27000912,44.45,27338792.0
1692088558,22806992,33.42857,20752292.0
1692088559,18566736,26.809525,17662440.0
1692088561,18294632,25.904762,18524354.0
1692088562,16639632,26.571428,17982534.0
1692088563,12766656,27.333334,12304368.0
1692088564,13507616,26.75,12457049.0
1692088565,13980992,26.0,13657392.0
1692088566,15712000,26.55,14368461.0
1692088567,16717296,26.45,16005649.0
1692088568,17528800,26.047619,16714067.0
1692088569,19224480,26.380953,19462662.0
1692088570,21211376,26.190475,19591678.0
1692088571,19574536,25.95,20191236.0
1692088572,14150080,27.75,19879390.0
1692088573,15602992,29.428572,11777815.0
1692088574,15845760,26.4,15230910.0
1692088575,17565664,26.3,15982295.0
1692088576,17046048,29.047619,17295934.0
1692088577,16171848,29.619047,15750207.0
1692088578,17686256,28.5,16172733.0
1692088579,16705712,28.85,16757243.0
1692088580,14380344,28.3,14198776.0
1692088582,15724640,29.25,14971249.0
1692088583,16015328,29.238094,16031351.0
1692088584,17526160,29.55,16764306.0
1692088585,16574864,32.05,17125854.0
1692088586,19262400,34.55,18108622.0
1692088587,19794272,39.238094,19309770.0
1692088588,17711008,41.857143,18086208.0
1692088589,22762240,39.9,19772838.0
1692088590,30948352,36.714287,24613912.0
1692088591,25752712,38.42857,30685234.0
1692088592,30562504,40.333332,28463922.0
1692088593,29350112,39.714287,29737314.0
1692088594,25849744,36.714287,27156356.0
1692088595,25886080,40.857143,27449346.0
1692088596,19903280,45.8,22704782.0
1692088597,24735968,43.47619,23039764.0
1692088598,25170416,37.57143,23565396.0
1692088599,22167696,36.61905,22404244.0
1692088600,23922864,38.8,25307122.0
1692088602,24554816,38.38095,23188034.0
1692088603,34243360,37.04762,29897352.0
1692088604,32281216,33.285713,32764930.0
1692088605,31385456,32.47619,32480992.0
1692088606,33638288,30.904762,31350628.0
1692088607,33080608,30.619047,34239396.0
1692088608,36290288,30.714285,35539404.0
1692088609,39993360,30.55,36545020.0
1692088610,46282688,32.52381,42880600.0
1692088611,58524752,33.3,50608336.0
1692088612,49156144,32.809525,56401850.0
1692088613,59517936,32.04762,50337550.0
1692088614,64555816,31.571428,59612148.0
1692088615,63288464,31.142857,63548236.0
1692088616,67503440,31.7,61426816.0
1692088617,34776152,41.27778,39157284.0
1692088619,31108072,48.0,29552530.0
1692088620,30489696,43.57143,30829040.0
1692088621,34316608,44.190475,32333672.0
1692088622,33383936,45.333332,33352534.0
1692088623,34970608,44.57143,34884084.0
1692088624,31728704,43.809525,33390192.0
1692088625,34813152,43.904762,32533144.0
1692088626,26914544,43.1,33776564.0
1692088627,25921888,45.38095,26224164.0
1692088628,25435264,46.52381,24752988.0
1692088629,23561104,45.285713,23849232.0
1692088630,19842192,45.714287,24223380.0
1692088631,19406688,45.714287,17553212.0
1692088632,19222880,46.55,20368630.0
1692088633,21198072,46.761906,18002380.0
1692088634,21489952,42.190475,20739928.0
1692088635,13242344,44.36842,12149926.0
1692088636,14283312,43.4,14278719.0
1692088637,12708224,40.1,12639703.0
1692088639,12887312,41.285713,12888803.0
1692088640,12142400,42.25,11709289.0
1692088641,11152896,41.95238,10559966.0
1692088642,9531048,39.85,10032339.0
1692088643,10080448,41.42857,9512187.0
1692088644,9668640,42.65,9491324.0
1692088645,10431696,41.45,9270871.0
1692088646,10116256,42.42857,11025819.0
1692088647,9413760,51.05,8999399.0
1692088648,12914656,47.809525,9636204.0
1692088649,13883088,38.333332,13863869.0
1692088650,13895200,37.761906,13194005.0
1692088651,14670760,39.095238,13295658.0
1692088652,14621920,40.809525,14477395.0
1692088653,13822528,42.0,14704500.0
1692088654,15088416,40.9,13256953.0
1692088655,15495568,39.285713,15359566.0
1692088656,15360752,37.95238,15502768.0
1692088658,16329712,38.2,15785683.0
1692088659,16995872,39.65,16417865.0
1692088660,17540776,38.38095,18017674.0
1692088661,19237120,38.95,18134812.0
1692088662,16367104,44.4,16422881.0
1692088663,15519216,54.57895,15506065.0
1692088664,13834640,57.5,14500422.0
1692088665,14294944,56.35,14354351.0
1692088666,14465040,54.761906,13439993.0
1692088667,15531376,52.809525,14471741.0
1692088668,13762496,54.35,15012974.0
1692088669,13552896,55.904762,11929104.0
1692088670,13038688,57.095238,13131384.0
1692088671,16179904,58.15,13478304.0
1692088672,15757280,57.57143,15076090.0
1692088673,13180592,56.190475,13747217.0
1692088674,12987328,54.666668,12264061.0
1692088675,14464992,55.61905,13901501.0
1692088676,14550304,55.47619,14056858.0
1692088678,9328976,53.47619,10156910.0
1692088679,11884608,42.9,10715323.0
1692088680,14355984,34.714287,13025260.0
1692088681,12926240,37.0,12538578.0
1692088682,14610864,36.7,14294356.0
1692088683,13895200,34.238094,14591380.0
1692088684,13919952,35.8,13388881.0
1692088685,15832592,38.454544,14353596.0
1692088686,10782944,39.7,15241899.0
1692088687,9960768,36.285713,8802670.0
1692088688,9535272,35.42857,9296138.0
1692088689,10400912,38.57143,9053179.0
1692088690,11432000,41.8,9618680.0
1692088691,12910296,39.0,12072214.0
1692088692,10685520,37.1,10001125.0
1692088693,13156368,34.38095,12444248.0
1692088695,14270144,32.3,14024620.0
1692088696,15772424,34.904762,12575069.0
1692088697,14586112,34.904762,15283691.0
1692088698,15142736,32.95238,13791123.0
1692088699,17468240,30.761906,16715728.0
1692088700,12564464,39.238094,14844883.0
1692088701,14028432,44.75,14225603.0
1692088702,15047568,39.7,13738946.0
1692088703,13895200,38.04762,14621075.0
1692088704,11327984,37.52381,12242301.0
1692088705,9256304,37.85,9955147.0
1692088706,8590144,40.7,9593900.0
1692088707,8772352,40.714287,7233815.5
1692088708,9753424,35.04762,8876489.0
1692088709,7547440,32.095238,9452837.0
1692088710,8317808,30.47619,7168384.5
1692088711,8286952,31.285715,7905114.0
1692088713,5945320,32.333332,5819672.5
1692088714,5882336,32.05,5908004.5
1692088715,7886848,31.55,5822499.5
1692088716,7073504,31.45,6102452.5
1692088717,7304824,33.2,7323741.5
1692088718,7164824,34.8,6453834.5
1692088719,9735200,34.190475,8392484.0
1692088720,9859264,31.666666,9141318.0
1692088721,10247376,32.095238,9789271.0
1692088722,4892152,32.7,9969240.0
1692088723,2607344,55.2,2495543.8
1692088724,8966328,55.6,9128953.0
1692088725,14283888,46.285713,12226698.0
1692088726,14549824,47.3,14432298.0
1692088728,16402384,47.0,15144659.0
1692088729,16741384,47.04762,15836752.0
1692088730,17323424,46.857143,16264706.0
1692088731,16923200,48.5,17493720.0
1692088732,17359760,50.85,16587902.0
1692088733,17129632,50.15,17527410.0
1692088734,17626752,48.65,17320982.0
1692088735,14562944,49.2,15579256.0
1692088736,15518736,50.714287,14638062.0
1692088737,8723376,54.526318,14896004.0
1692088738,4145568,56.36842,5957589.5
1692088739,3794320,52.333332,2022761.9
1692088740,8304672,52.333332,5000516.5
1692088741,8832960,54.8,7686657.5
1692088742,9825040,51.42857,9430003.0
1692088743,7425792,48.857143,9288144.0
1692088744,7469280,51.25,6576207.5
1692088745,7798264,51.9,7384030.0
1692088747,8078032,50.52381,7439588.0
1692088748,8163584,53.35,7425394.5
1692088749,8707432,51.285713,8344626.5
1692088750,8591200,48.285713,7606018.0
1692088751,9086600,51.666668,8820554.0
1692088752,10588624,51.238094,9831348.0
1692088753,17359760,38.0,13105539.0
1692088754,19043856,27.25,18384340.0
1692088755,19369824,26.9,19351194.0
1692088756,19999648,27.142857,19398152.0
1692088757,21017584,27.3,19633940.0
1692088758,22785936,26.904762,21646636.0
1692088759,24396968,26.857143,22843656.0
1692088760,25014016,26.714285,24700742.0
1692088761,25894400,27.1,25061990.0
1692088762,22857416,26.904762,26329844.0
1692088763,23693672,26.25,23320264.0
1692088764,19732656,27.25,19733596.0
1692088765,17019960,27.3,15940503.0
1692088766,15240688,27.333334,16354917.0
1692088768,11945168,32.190475,11136263.0
1692088769,13229568,39.333332,13063646.0
1692088770,13955760,40.4,13579495.0
1692088771,15639328,38.61905,14266707.0
1692088772,14906208,38.2,14705700.0
1692088773,16109024,40.1,14937485.0
1692088774,15850304,41.333332,16031569.0
1692088775,19314616,40.0,16985538.0
1692088776,24333104,38.904762,21048468.0
1692088777,30303128,39.238094,26162818.0
1692088778,39367264,39.285713,32807904.0
1692088779,34159632,39.75,37685772.0
1692088780,39718512,39.47619,34985796.0
1692088781,40929712,40.3,41485828.0
1692088782,29010976,51.142857,41384308.0
1692088783,20097072,65.4,19243332.0
1692088784,13181120,71.809525,13360167.0
1692088785,11666592,73.190475,11533237.0
1692088786,11898304,72.190475,11233806.0
1692088788,12236384,71.42857,12006883.0
1692088789,13362136,71.09524,13528644.0
1692088790,14634424,70.95238,13011822.0
1692088791,13047888,73.04762,12626164.0
1692088792,10298464,73.28571,12020607.0
1692088793,12332224,70.95238,10394056.0
1692088794,13768208,71.666664,12322328.0
1692088795,13895728,71.2381,13404316.0
1692088796,14186944,71.333336,13117887.0
1692088797,13965880,65.666664,13788615.0
1692088798,12958880,44.38095,13944626.0
1692088799,17495376,28.35,14695583.0
1692088801,16022448,28.047619,15879048.0
1692088802,16135968,28.55,15129911.0
1692088803,18679488,29.666666,18212800.0
1692088804,20617360,28.95,19746498.0
1692088805,14767792,30.142857,16653937.0
1692088806,17396624,29.952381,15863218.0
1692088807,17747344,29.75,18845696.0
1692088808,20715312,30.904762,18017774.0
1692088809,20542016,29.7,20344882.0
1692088810,21199216,28.65,21272462.0
1692088811,18848480,28.904762,20984522.0
1692088812,12805120,35.190475,14541266.0
1692088813,16367104,41.333332,14799937.0
1692088814,15918432,41.85,16257231.0
1692088815,16608288,38.85,15672596.0
1692088816,16745632,37.75,16152642.0
1692088817,17275640,39.333332,17247162.0
1692088818,18654688,40.285713,18740168.0
1692088819,21756416,38.857143,19734352.0
1692088820,21271408,38.61905,20004532.0
1692088822,19772432,39.95238,21258210.0
1692088823,27583152,40.45,21984528.0
1692088824,31109440,39.42857,28916136.0
1692088825,35341192,41.2,33886740.0
1692088826,49311744,42.6,39473804.0
1692088827,52654800,44.68421,53226892.0
1692088828,68872096,44.05,56960132.0
1692088829,67551888,40.3,77791150.0
1692088830,55209280,37.904762,62580610.0
1692088831,56407840,39.190475,53295336.0
1692088832,59509520,38.42857,59138696.0
1692088833,51829320,36.666668,58740610.0
1692088834,58613232,37.04762,51228256.0
1692088835,57752752,38.95238,58771420.0
1692088836,67127968,37.333332,61779630.0
1692088837,57523152,35.238094,59716656.0
1692088838,56918080,39.285713,55603468.0
1692088840,63723968,40.42857,62623148.0
1692088841,66510208,36.15,68837920.0
1692088842,73269944,34.6,71084500.0
1692088843,70228640,33.25,67566350.0
1692088844,76151408,28.25,70630890.0
1692088845,80095560,28.45,78269050.0
1692088846,84401400,28.85,80100856.0
1692088847,88500640,27.238094,90439096.0
1692088848,81856160,27.2,85020280.0
1692088849,95335624,27.190475,85260690.0
1692088850,72792688,28.142857,87455800.0
1692088851,53570280,26.714285,51990010.0
1692088852,52823696,25.380953,52801356.0
1692088853,44464696,26.8,46067584.0
1692088854,43776032,27.904762,43756524.0
1692088856,47348016,28.0,46607790.0
1692088857,42891328,26.333334,44957300.0
1692088858,43581712,29.65,45463530.0
1692088859,31421792,32.8,29824102.0
1692088860,41050304,30.333334,40776772.0
1692088861,45411152,29.952381,45063040.0
1692088862,41935008,30.35,45244850.0
1692088863,32439200,29.65,33501390.0
1692088864,27412720,29.45,37025184.0
1692088865,20060208,28.761906,20302026.0
1692088866,21489952,28.6,20853384.0
1692088867,13350688,28.333334,16058044.0
1692088868,19636680,29.095238,16675362.0
1692088869,9377952,30.428572,18947986.0
1692088870,15204352,32.904762,7374324.5
1692088871,13678192,31.190475,16100230.0
1692088872,7960712,33.3,12343149.0
1692088873,10092560,39.789474,7262429.0
1692088874,11048880,40.761906,10898085.0
1692088875,13654064,39.190475,12279488.0
1692088876,13375488,39.2,12780615.0
1692088878,14489216,38.6,14568772.0
1692088879,14755152,39.095238,13861982.0
1692088880,14840992,39.95238,14249720.0
1692088881,18776336,40.095238,15825386.0
1692088882,24948552,40.8,20884060.0
1692088883,26146240,39.6,28818946.0
1692088884,36138112,39.8,26903692.0
1692088885,44462584,40.095238,40647856.0
1692088886,62536992,41.666668,51420120.0
1692088887,55717936,41.15,67121464.0
1692088888,68061120,35.6,50935972.0
1692088889,61592784,32.42857,74423280.0
1692088890,63276352,34.4,57820160.0
1692088891,60079312,33.65,64050060.0
1692088892,61786576,32.761906,63191676.0
1692088893,61783784,34.1,58441460.0
1692088894,51891072,32.761906,52761356.0
1692088895,50122720,30.35,50786030.0
1692088897,49334384,31.35,49459064.0
1692088898,46937400,31.428572,50225028.0
1692088899,41982928,30.9,42338296.0
1692088900,42613280,31.285715,43488052.0
1692088901,35128064,31.428572,34776416.0
1692088902,29710224,32.666668,35057376.0
1692088903,33516112,29.095238,30036476.0
1692088904,36980672,24.857143,35194950.0
1692088905,37302352,24.190475,37447600.0
1692088906,34643584,25.333334,36340784.0
1692088907,38059168,25.904762,36568836.0
1692088908,38894616,25.238094,38260508.0
1692088909,41074000,24.5,38558320.0
1692088910,38931232,23.714285,41936850.0
1692088911,43897288,26.761906,39555332.0
1692088912,49128480,26.5,44585390.0
1692088913,46586016,23.095238,49747440.0
1692088914,37661784,24.380953,37631816.0
1692088915,37431592,25.45,38440496.0
1692088916,40551072,25.55,39498970.0
1692088918,23763840,30.190475,26111698.0
