timestamp50k,rtt50k,pop_ping_latency_ms50k
1684972797,40.97914695739746,41.80952453613281
1684972798,40.550947189331055,30.4761905670166
1684972799,89.08557891845703,38.71428680419922
1684972800,64.1319751739502,51.71428680419922
1684972801,112.14733123779297,55.5
1684972803,72.93343544006348,53.900001525878906
1684972804,32.964468002319336,57.54999923706055
1684972805,72.97515869140625,58.25
1684972806,64.44478034973145,60.70000076293945
1684972807,52.858591079711914,56.75
1684972808,52.089691162109375,54.380950927734375
1684972809,72.4782943725586,52.80952453613281
1684972811,64.09668922424316,55.5
1684972812,46.20981216430664,50.849998474121094
1684972813,56.80274963378906,47.599998474121094
1684972814,43.050527572631836,54.28571319580078
1684972815,88.9592170715332,71.80000305175781
1684972816,91.15219116210938,76.9000015258789
1684972818,83.54496955871582,76.9000015258789
1684972819,106.24194145202637,77.0
1684972820,78.1402587890625,67.44999694824219
1684972821,74.18966293334961,73.84210205078125
1684972822,101.90892219543457,84.80000305175781
1684972823,51.4986515045166,76.71428680419922
1684972825,82.25631713867188,69.61904907226562
1684972826,66.22719764709473,61.66666793823242
1684972827,38.607120513916016,40.33333206176758
1684972828,35.59160232543945,27.952381134033203
1684972829,119.71688270568848,54.578948974609375
1684972830,36.22150421142578,79.14286041259766
1684972832,112.60676383972168,72.85713958740234
1684972833,119.77505683898926,59.47618865966797
1684972834,58.159589767456055,57.900001525878906
1684972835,72.59583473205566,70.04762268066406
1684972836,91.8281078338623,76.61904907226562
1684972837,44.33584213256836,67.80952453613281
1684972839,35.18509864807129,56.400001525878906
1684972840,35.830020904541016,61.400001525878906
1684972841,37.7805233001709,62.619049072265625
1684972842,54.908037185668945,51.71428680419922
1684972843,41.539907455444336,36.599998474121094
1684972844,101.52840614318848,45.85714340209961
1684972845,69.6866512298584,56.619049072265625
1684972847,61.99193000793457,55.80952453613281
1684972848,83.82725715637207,54.349998474121094
1684972849,85.44039726257324,58.14285659790039
1684972850,57.49845504760742,62.400001525878906
1684972851,85.4349136352539,59.28571319580078
1684972852,94.32768821716309,58.761905670166016
1684972854,81.84695243835449,60.47368240356445
1684972855,57.39164352416992,54.400001525878906
1684972856,49.422502517700195,50.099998474121094
1684972857,25.287151336669922,34.9523811340332
1684972858,38.41376304626465,24.200000762939453
1684972859,29.375553131103516,32.150001525878906
1684972860,45.34006118774414,40.380950927734375
1684972862,50.37117004394531,39.25
1684972863,68.11118125915527,41.238094329833984
1684972864,54.78072166442871,48.25
1684972865,64.0568733215332,50.79999923706055
1684972866,34.77072715759277,42.0
1684972867,70.90449333190918,44.0
1684972869,90.87085723876953,44.599998474121094
1684972870,65.11449813842773,46.599998474121094
1684972871,72.09920883178711,53.0476188659668
1684972872,69.26703453063965,55.70000076293945
1684972873,61.315298080444336,51.619049072265625
1684972874,78.0646800994873,50.400001525878906
1684972876,75.47974586486816,49.5
1684972877,65.88006019592285,51.238094329833984
1684972878,54.944515228271484,47.0
1684972879,66.26605987548828,46.85714340209961
1684972880,77.20732688903809,52.79999923706055
1684972881,81.57110214233398,52.42856979370117
1684972883,62.16931343078613,48.52381134033203
1684972884,54.628610610961914,44.349998474121094
1684972885,45.26543617248535,45.0
1684972886,49.40986633300781,43.85714340209961
1684972887,30.246973037719727,31.200000762939453
1684972888,35.198211669921875,30.850000381469727
1684972890,107.5751781463623,51.29999923706055
1684972891,39.61801528930664,50.47618865966797
1684972892,44.43955421447754,44.650001525878906
1684972893,39.246320724487305,42.20000076293945
1684972894,33.73527526855469,50.5
1684972895,30.257701873779297,64.14286041259766
1684972896,31.05473518371582,61.761905670166016
1684972898,61.736106872558594,53.52381134033203
1684972899,60.72115898132324,54.3684196472168
1684972900,71.36845588684082,64.8499984741211
1684972901,79.48160171508789,56.238094329833984
1684972902,54.74710464477539,43.5
1684972903,41.97573661804199,39.71428680419922
1684972905,90.24953842163086,52.0
1684972906,67.65937805175781,57.33333206176758
1684972907,84.89751815795898,59.150001525878906
1684972908,60.89520454406738,60.29999923706055
1684972909,63.63177299499512,61.52381134033203
1684972910,73.89354705810547,59.14285659790039
1684972912,52.58488655090332,57.650001525878906
1684972913,117.16723442077637,68.8499984741211
1684972914,72.87192344665527,62.52381134033203
1684972915,107.43999481201172,58.31578826904297
1684972916,59.33403968811035,48.95000076293945
1684972917,32.23299980163574,37.79999923706055
1684972919,40.47060012817383,41.421051025390625
1684972920,49.04580116271973,54.0
1684972921,76.28512382507324,61.900001525878906
1684972922,60.335397720336914,61.26315689086914
1684972923,68.33171844482422,61.849998474121094
1684972924,56.56933784484863,62.21052551269531
1684972925,56.24032020568848,60.380950927734375
1684972927,45.22299766540527,59.150001525878906
1684972928,56.369781494140625,61.849998474121094
1684972929,89.64252471923828,61.57143020629883
1684972930,57.08885192871094,61.47618865966797
1684972931,74.05638694763184,51.19047546386719
1684972932,35.84885597229004,35.79999923706055
1684972933,35.94636917114258,31.380952835083008
1684972935,39.18290138244629,39.71428680419922
1684972936,61.341047286987305,57.0476188659668
1684972937,59.848785400390625,56.42856979370117
1684972938,34.63149070739746,56.0
1684972939,57.32083320617676,56.150001525878906
1684972940,48.091888427734375,47.25
1684972941,90.79194068908691,46.47618865966797
1684972943,46.27060890197754,51.20000076293945
1684972944,162.53328323364258,63.04999923706055
1684972945,85.17909049987793,60.900001525878906
1684972946,35.559892654418945,44.0476188659668
1684972947,30.79366683959961,30.649999618530273
1684972948,26.782989501953125,26.952381134033203
1684972950,50.77838897705078,43.85714340209961
1684972951,46.944618225097656,54.66666793823242
1684972952,59.61441993713379,51.650001525878906
1684972953,59.59272384643555,42.28571319580078
1684972954,46.74720764160156,40.70000076293945
1684972955,78.8874626159668,47.28571319580078
1684972956,74.58925247192383,56.400001525878906
1684972958,70.64986228942871,49.80952453613281
1684972959,71.16341590881348,47.5
1684972960,87.33105659484863,47.095237731933594
1684972961,55.5269718170166,39.21052551269531
1684972962,19.5615291595459,25.4761905670166
1684972963,26.71647071838379,30.25
1684972964,86.92145347595215,48.78947448730469
1684972966,42.893171310424805,49.0
1684972967,42.48189926147461,49.75
1684972968,76.28250122070312,49.761905670166016
1684972969,54.83198165893555,47.380950927734375
1684972970,59.64946746826172,45.80952453613281
1684972971,50.83417892456055,46.33333206176758
1684972973,78.87697219848633,47.238094329833984
1684972974,38.40804100036621,43.54999923706055
1684972975,66.86091423034668,46.349998474121094
1684972976,51.64980888366699,47.70000076293945
1684972977,33.98537635803223,40.380950927734375
1684972978,51.30815505981445,35.45000076293945
1684972979,42.19841957092285,42.54999923706055
1684972981,124.78256225585938,55.29999923706055
1684972982,115.03982543945312,60.9523811340332
1684972983,124.80807304382324,64.30000305175781
1684972984,52.77705192565918,66.76190185546875
1684972985,44.77691650390625,71.85713958740234
1684972987,91.3698673248291,81.7368392944336
1684972988,120.8338737487793,83.5
1684972989,50.379037857055664,61.238094329833984
1684972990,85.90888977050781,58.52381134033203
1684972991,48.85077476501465,51.42856979370117
1684972992,36.30256652832031,40.0
1684972994,41.14031791687012,40.380950927734375
1684972995,88.25302124023438,45.150001525878906
1684972996,64.30435180664062,46.0
1684972997,68.21179389953613,48.380950927734375
1684972998,64.92280960083008,50.52381134033203
1684972999,80.17802238464355,46.0
1684973001,60.29343605041504,45.099998474121094
1684973002,44.499874114990234,49.095237731933594
1684973003,88.68741989135742,57.0
1684973004,81.2678337097168,65.05000305175781
1684973005,73.1039047241211,61.85714340209961
1684973006,56.871891021728516,42.761905670166016
1684973008,31.476497650146484,22.33333396911621
1684973009,26.139497756958008,19.809524536132812
1684973010,33.13732147216797,33.47368240356445
1684973011,74.20873641967773,45.66666793823242
1684973012,81.71701431274414,50.20000076293945
1684973013,48.95806312561035,50.29999923706055
1684973014,63.1108283996582,47.57143020629883
1684973016,40.78960418701172,44.54999923706055
1684973017,55.53865432739258,44.33333206176758
1684973018,35.567522048950195,47.66666793823242
1684973019,39.48783874511719,48.349998474121094
1684973020,61.61856651306152,49.95000076293945
