timestamp,ttl,ip,hostname,asn
1684084002,1,192.168.1.1,???,
1684084002,2,100.64.0.1,???,
1684084002,3,172.16.251.90,???,
1684084002,4,206.224.65.196,undefined.hostname.localhost,14593
1684084002,5,206.224.65.186,undefined.hostname.localhost,14593
1684084002,6,62.115.114.90,ffm-bb2-link.ip.twelve99.net,1299
1684084002,7,62.115.114.90,ffm-bb2-link.ip.twelve99.net,1299
1684084002,8,62.115.122.138,prs-bb2-link.ip.twelve99.net,1299
1684084002,9,62.115.122.159,rest-bb1-link.ip.twelve99.net,1299
1684084002,10,62.115.138.71,atl-bb1-link.ip.twelve99.net,1299
1684084002,11,*,*,*
1684084002,12,*,*,*
1684084002,13,62.115.136.119,dls-b23-link.ip.twelve99.net,1299
1684084002,14,62.115.138.64,dls-bb2-link.ip.twelve99.net,1299
1684084002,15,62.115.125.55,phx-b6-link.ip.twelve99.net,1299
1684084002,16,140.91.194.1,???,31898
1684084002,17,*,*,*
1684084002,18,*,*,*
1684084002,19,*,*,*
1684084002,20,*,*,*
1684084002,21,*,*,*
1684084002,22,*,*,*
1684084002,23,*,*,*
1684084002,24,*,*,*
1684084002,25,*,*,*
1684084002,26,*,*,*
1684084002,27,*,*,*
1684084002,28,*,*,*
1684084002,29,*,*,*
