timestamp,ttl,ip,hostname,asn
1683823672,1,192.168.1.1,???,
1683823672,2,100.64.0.1,???,
1683823672,3,*,*,*
1683823672,4,206.224.65.204,undefined.hostname.localhost,14593
1683823672,5,206.224.65.180,undefined.hostname.localhost,14593
1683823672,6,62.115.37.20,ffm-b11-link.ip.twelve99.net,1299
1683823672,7,62.115.124.116,ffm-bb1-link.ip.twelve99.net,1299
1683823672,8,62.115.114.89,ffm-b5-link.ip.twelve99.net,1299
1683823672,9,213.248.93.129,colt-ic-355540.ip.twelve99-cust.net,1299
1683823672,10,*,*,*
1683823672,11,*,*,*
1683823672,12,140.91.238.6,???,31898
1683823672,13,*,*,*
1683823672,14,*,*,*
1683823672,15,*,*,*
1683823672,16,*,*,*
1683823672,17,*,*,*
1683823672,18,*,*,*
1683823672,19,*,*,*
1683823672,20,*,*,*
1683823672,21,*,*,*
1683823672,22,*,*,*
1683823672,23,*,*,*
1683823672,24,*,*,*
1683823672,25,*,*,*
1683823672,26,*,*,*
1683823672,27,*,*,*
1683823672,28,*,*,*
1683823672,29,*,*,*
