timestamp,ttl,ip,hostname,asn
1701707205,1,*,*,*,*
1701707205,2,131.159.252.2,nz-csr1-kw5-bb1.rbg.tum.de,209335,5.933046340942383
1701707205,3,129.187.0.149,vl-3010.csr1-2wr.lrz.de,12816,4.878044128417969
1701707205,4,*,*,*,*
1701707205,5,*,*,*,*
1701707205,6,*,*,*,*
1701707205,7,*,*,*,*
1701707205,8,*,*,*,*
1701707205,9,*,*,*,*
1701707205,10,*,*,*,*
1701707205,11,*,*,*,*
1701707205,12,*,*,*,*
1701707205,13,*,*,*,*
1701707205,14,*,*,*,*
1701707205,15,*,*,*,*
1701707205,16,*,*,*,*
1701707205,17,*,*,*,*
1701707205,18,*,*,*,*
1701707205,19,*,*,*,*
1701707205,20,*,*,*,*
1701707205,21,*,*,*,*
1701707205,22,*,*,*,*
1701707205,23,*,*,*,*
1701707205,24,*,*,*,*
1701707205,25,*,*,*,*
1701707205,26,*,*,*,*
1701707205,27,*,*,*,*
1701707205,28,*,*,*,*
1701707205,29,*,*,*,*
