timestamp,ttl,ip,hostname,asn
1701707525,1,131.159.223.252,???,209335,4.470109939575195
1701707525,2,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,21.77906036376953
1701707525,3,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,7.416963577270508
1701707525,4,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,15.80810546875
1701707525,5,99.83.68.142,???,,52.16217041015625
1701707525,6,*,*,*,*
1701707525,7,*,*,*,*
1701707525,8,*,*,*,*
1701707525,9,*,*,*,*
1701707525,10,*,*,*,*
1701707525,11,*,*,*,*
1701707525,12,*,*,*,*
1701707525,13,*,*,*,*
1701707525,14,*,*,*,*
1701707525,15,*,*,*,*
1701707525,16,*,*,*,*
1701707525,17,*,*,*,*
1701707525,18,*,*,*,*
1701707525,19,*,*,*,*
1701707525,20,*,*,*,*
1701707525,21,*,*,*,*
1701707525,22,*,*,*,*
1701707525,23,*,*,*,*
1701707525,24,*,*,*,*
1701707525,25,*,*,*,*
1701707525,26,*,*,*,*
1701707525,27,*,*,*,*
1701707525,28,*,*,*,*
1701707525,29,*,*,*,*
