timestamp,ttl,ip,hostname,asn
1684074690,1,131.159.14.129,ac.scylla.net.in.tum.de,209335
1684074690,2,131.159.252.148,nz-bb2-net.in.tum.de,209335
1684074690,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335
1684074690,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680
1684074690,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680
1684074690,6,*,*,*
1684074690,7,*,*,*
1684074690,8,*,*,*
1684074690,9,*,*,*
1684074690,10,*,*,*
1684074690,11,*,*,*
1684074690,12,*,*,*
1684074690,13,*,*,*
1684074690,14,*,*,*
1684074690,15,*,*,*
1684074690,16,*,*,*
1684074690,17,*,*,*
1684074690,18,*,*,*
1684074690,19,*,*,*
1684074690,20,*,*,*
1684074690,21,*,*,*
1684074690,22,*,*,*
1684074690,23,*,*,*
1684074690,24,*,*,*
1684074690,25,*,*,*
1684074690,26,*,*,*
1684074690,27,*,*,*
1684074690,28,*,*,*
1684074690,29,*,*,*
