timestamp,ttl,ip,hostname,asn
1683898186,1,192.168.1.1,???,
1683898186,2,100.64.0.1,???,
1683898186,3,172.16.251.90,???,
1683898186,4,*,*,*
1683898186,5,206.224.65.180,undefined.hostname.localhost,14593
1683898186,6,80.81.195.11,msft-decix-02-fra.ntwk.msn.net,
1683898186,7,104.44.232.129,ae22-0.icr02.fra21.ntwk.msn.net,8075
1683898186,8,*,*,*
1683898186,9,104.44.28.123,be-8-0.ibr02.ams30.ntwk.msn.net,8075
1683898186,10,104.44.31.2,be-15-0.ibr02.lon22.ntwk.msn.net,8075
1683898186,11,104.44.19.23,be-13-0.ibr02.dub07.ntwk.msn.net,8075
1683898186,12,104.44.11.76,ae120-0.icr01.dub07.ntwk.msn.net,8075
1683898186,13,*,*,*
1683898186,14,*,*,*
1683898186,15,*,*,*
1683898186,16,*,*,*
1683898186,17,*,*,*
1683898186,18,*,*,*
1683898186,19,*,*,*
1683898186,20,*,*,*
1683898186,21,*,*,*
1683898186,22,*,*,*
1683898186,23,*,*,*
1683898186,24,*,*,*
1683898186,25,*,*,*
1683898186,26,*,*,*
1683898186,27,*,*,*
1683898186,28,*,*,*
1683898186,29,*,*,*
