timestamp,ttl,ip,hostname,asn
1684163541,1,131.159.14.129,ac.scylla.net.in.tum.de,209335
1684163541,2,131.159.252.148,nz-bb2-net.in.tum.de,209335
1684163541,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335
1684163541,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680
1684163541,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680
1684163541,6,*,*,*
1684163541,7,*,*,*
1684163541,8,*,*,*
1684163541,9,*,*,*
1684163541,10,*,*,*
1684163541,11,*,*,*
1684163541,12,*,*,*
1684163541,13,*,*,*
1684163541,14,*,*,*
1684163541,15,*,*,*
1684163541,16,*,*,*
1684163541,17,*,*,*
1684163541,18,*,*,*
1684163541,19,*,*,*
1684163541,20,*,*,*
1684163541,21,*,*,*
1684163541,22,*,*,*
1684163541,23,*,*,*
1684163541,24,*,*,*
1684163541,25,*,*,*
1684163541,26,*,*,*
1684163541,27,*,*,*
1684163541,28,*,*,*
1684163541,29,*,*,*
