timestamp,ttl,ip,hostname,asn
1684007091,1,131.159.14.129,ac.scylla.net.in.tum.de,209335
1684007091,2,131.159.252.148,nz-bb2-net.in.tum.de,209335
1684007091,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335
1684007091,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680
1684007091,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680
1684007091,6,*,*,*
1684007091,7,*,*,*
1684007091,8,*,*,*
1684007091,9,*,*,*
1684007091,10,*,*,*
1684007091,11,*,*,*
1684007091,12,*,*,*
1684007091,13,*,*,*
1684007091,14,*,*,*
1684007091,15,*,*,*
1684007091,16,*,*,*
1684007091,17,*,*,*
1684007091,18,*,*,*
1684007091,19,*,*,*
1684007091,20,*,*,*
1684007091,21,*,*,*
1684007091,22,*,*,*
1684007091,23,*,*,*
1684007091,24,*,*,*
1684007091,25,*,*,*
1684007091,26,*,*,*
1684007091,27,*,*,*
1684007091,28,*,*,*
1684007091,29,*,*,*
