timestamp,satellite_norad,satellite,alt,az,pop_ping_latency_ms
2023-06-07 04:25:25.436119,51985,STARLINK-3651,"60deg 57' 29.1""","00deg 32' 33.8""",33.150001525878906
2023-06-07 04:25:25.476113,52088,STARLINK-3537,"56deg 00' 26.4""","285deg 48' 00.6""",33.150001525878906
2023-06-07 04:25:25.514041,52461,STARLINK-3900,"61deg 06' 08.5""","235deg 43' 55.3""",33.150001525878906
2023-06-07 04:25:25.554786,52864,STARLINK-4267,"42deg 24' 36.1""","343deg 54' 22.6""",32.79999923706055
2023-06-07 04:25:25.594550,54091,STARLINK-5221,"45deg 14' 13.0""","269deg 47' 45.8""",32.79999923706055
2023-06-07 04:25:25.635351,54093,STARLINK-5213,"48deg 32' 14.8""","157deg 27' 33.7""",32.79999923706055
2023-06-07 04:25:25.676887,54193,STARLINK-5263,"40deg 29' 03.2""","66deg 43' 21.4""",33.095237731933594
2023-06-07 04:25:25.717466,54760,STARLINK-5220,"61deg 23' 32.1""","40deg 43' 57.6""",33.095237731933594
2023-06-07 04:26:26.834684,44925,STARLINK-1112,"65deg 14' 30.2""","331deg 53' 32.1""",23.549999237060547
2023-06-07 04:26:26.874648,45678,STARLINK-1393,"57deg 37' 43.6""","147deg 24' 59.8""",23.33333396911621
2023-06-07 04:26:26.953989,45709,STARLINK-1421,"48deg 13' 00.4""","296deg 42' 38.6""",23.047618865966797
2023-06-07 04:26:26.993629,47556,STARLINK-1955,"46deg 27' 25.5""","272deg 04' 40.3""",23.047618865966797
2023-06-07 04:26:27.035340,48394,STARLINK-2573,"41deg 51' 03.1""","116deg 10' 24.0""",23.047618865966797
2023-06-07 04:26:27.075621,51797,STARLINK-3627,"43deg 48' 00.1""","124deg 11' 15.6""",23.047618865966797
2023-06-07 04:26:27.113926,51896,STARLINK-3593,"44deg 20' 07.3""","345deg 53' 13.7""",23.047618865966797
2023-06-07 04:26:27.194562,52088,STARLINK-3537,"76deg 36' 19.7""","159deg 09' 14.6""",23.047618865966797
2023-06-07 04:26:27.234519,52461,STARLINK-3900,"73deg 46' 20.3""","73deg 15' 12.5""",24.85714340209961
2023-06-07 04:26:27.274221,53571,STARLINK-4584,"44deg 48' 49.1""","214deg 59' 48.4""",24.85714340209961
2023-06-07 04:26:27.313481,54067,STARLINK-5174,"49deg 25' 59.0""","306deg 08' 08.6""",25.149999618530273
2023-06-07 04:26:27.354122,54091,STARLINK-5221,"62deg 06' 14.8""","210deg 03' 59.8""",25.149999618530273
2023-06-07 04:26:27.393982,54170,STARLINK-5155,"43deg 12' 52.2""","02deg 57' 17.2""",25.149999618530273
2023-06-07 04:26:27.435127,54768,STARLINK-5444,"44deg 03' 41.7""","325deg 07' 26.8""",26.5
2023-06-07 04:27:28.454756,44925,STARLINK-1112,"61deg 24' 01.6""","81deg 16' 41.7""",56.42856979370117
2023-06-07 04:27:28.516935,45678,STARLINK-1393,"43deg 18' 12.5""","94deg 12' 14.6""",56.42856979370117
2023-06-07 04:27:28.554394,45709,STARLINK-1421,"56deg 51' 00.5""","359deg 56' 40.4""",56.42856979370117
2023-06-07 04:27:28.594091,46370,STARLINK-1670,"52deg 49' 17.8""","12deg 38' 22.8""",51.380950927734375
2023-06-07 04:27:28.634417,47377,STARLINK-2097,"42deg 36' 15.6""","158deg 02' 52.2""",51.380950927734375
2023-06-07 04:27:28.674687,47395,STARLINK-2117,"42deg 10' 47.2""","345deg 17' 07.6""",49.14285659790039
2023-06-07 04:27:28.714743,47556,STARLINK-1955,"69deg 11' 31.9""","334deg 23' 04.5""",49.14285659790039
2023-06-07 04:27:28.755633,47662,STARLINK-2052,"68deg 22' 03.5""","205deg 04' 33.3""",49.14285659790039
2023-06-07 04:27:28.834141,48370,STARLINK-2621,"56deg 37' 56.7""","343deg 58' 13.2""",49.14285659790039
2023-06-07 04:27:28.874056,51800,STARLINK-3600,"41deg 49' 12.6""","315deg 17' 32.4""",45.772727966308594
2023-06-07 04:27:28.917124,51880,STARLINK-3566,"40deg 40' 32.9""","355deg 29' 59.5""",45.772727966308594
2023-06-07 04:27:28.955174,51896,STARLINK-3593,"45deg 22' 46.1""","36deg 16' 23.1""",45.772727966308594
2023-06-07 04:27:28.993957,52088,STARLINK-3537,"43deg 12' 45.3""","128deg 00' 55.6""",41.42856979370117
2023-06-07 04:27:29.034586,52461,STARLINK-3900,"40deg 36' 21.4""","65deg 02' 55.2""",41.42856979370117
2023-06-07 04:27:29.074341,52839,STARLINK-4048,"51deg 17' 34.4""","330deg 53' 41.5""",41.42856979370117
2023-06-07 04:27:29.114300,53571,STARLINK-4584,"68deg 43' 20.7""","157deg 47' 51.8""",41.42856979370117
2023-06-07 04:27:29.155261,54067,STARLINK-5174,"81deg 06' 57.5""","27deg 55' 25.8""",41.42856979370117
2023-06-07 04:27:29.194706,54091,STARLINK-5221,"43deg 45' 37.6""","154deg 36' 19.5""",38.09090805053711
2023-06-07 04:27:29.234512,54768,STARLINK-5444,"43deg 22' 30.0""","13deg 34' 12.0""",38.09090805053711
2023-06-07 04:28:30.273516,45183,STARLINK-1202,"66deg 45' 55.8""","260deg 14' 59.1""",43.95000076293945
2023-06-07 04:28:30.313599,46360,STARLINK-1713,"50deg 03' 52.2""","233deg 02' 00.7""",43.95000076293945
2023-06-07 04:28:30.355161,46370,STARLINK-1670,"41deg 35' 14.4""","62deg 02' 06.5""",45.349998474121094
2023-06-07 04:28:30.394855,47556,STARLINK-1955,"47deg 54' 48.0""","42deg 50' 08.5""",45.349998474121094
2023-06-07 04:28:30.434282,47662,STARLINK-2052,"61deg 01' 33.9""","84deg 59' 42.2""",45.349998474121094
2023-06-07 04:28:30.476465,47664,STARLINK-2054,"42deg 37' 51.1""","229deg 46' 28.7""",45.099998474121094
2023-06-07 04:28:30.514199,48279,STARLINK-2580,"44deg 55' 43.7""","342deg 16' 02.0""",45.099998474121094
2023-06-07 04:28:30.554846,48370,STARLINK-2621,"54deg 59' 43.4""","59deg 22' 46.6""",45.0
2023-06-07 04:28:30.595005,51778,STARLINK-3615,"42deg 40' 33.1""","237deg 07' 15.0""",45.0
2023-06-07 04:28:30.635059,51800,STARLINK-3600,"65deg 11' 51.5""","02deg 22' 38.1""",45.0
2023-06-07 04:28:30.674237,52459,STARLINK-3856,"51deg 31' 24.7""","158deg 12' 38.0""",44.04999923706055
2023-06-07 04:28:30.714026,52839,STARLINK-4048,"43deg 55' 18.0""","24deg 38' 51.2""",44.04999923706055
2023-06-07 04:28:30.754550,53571,STARLINK-4584,"48deg 38' 22.6""","84deg 59' 19.4""",43.75
2023-06-07 04:28:30.834743,54067,STARLINK-5174,"48deg 51' 24.9""","105deg 10' 52.4""",43.75
2023-06-07 04:29:31.894534,45183,STARLINK-1202,"67deg 03' 29.8""","48deg 24' 56.8""",48.75
2023-06-07 04:29:31.973895,46360,STARLINK-1713,"45deg 06' 10.4""","179deg 05' 26.8""",47.904762268066406
2023-06-07 04:29:32.013625,47581,STARLINK-1984,"47deg 16' 01.1""","03deg 39' 33.4""",45.70000076293945
2023-06-07 04:29:32.055037,47664,STARLINK-2054,"74deg 09' 37.8""","197deg 24' 41.6""",45.70000076293945
2023-06-07 04:29:32.095170,47981,STARLINK-2303,"54deg 21' 21.2""","265deg 19' 12.3""",45.70000076293945
2023-06-07 04:29:32.135133,49153,STARLINK-3072,"44deg 17' 11.3""","285deg 24' 25.9""",47.0
2023-06-07 04:29:32.174717,51778,STARLINK-3615,"41deg 19' 03.1""","191deg 20' 24.7""",47.0
2023-06-07 04:29:32.213967,51782,STARLINK-3616,"57deg 53' 20.9""","334deg 11' 33.2""",47.0
2023-06-07 04:29:32.254704,51800,STARLINK-3600,"50deg 39' 53.8""","79deg 07' 17.5""",47.0
2023-06-07 04:29:32.294196,51978,STARLINK-3666,"42deg 34' 44.3""","284deg 05' 41.8""",47.0
2023-06-07 04:29:32.338799,52459,STARLINK-3856,"44deg 03' 36.5""","104deg 16' 02.6""",48.761905670166016
2023-06-07 04:29:32.374688,54096,STARLINK-5188,"45deg 02' 50.2""","265deg 04' 24.7""",48.761905670166016
2023-06-07 04:29:32.413225,54195,STARLINK-5258,"52deg 50' 08.9""","351deg 00' 13.7""",48.42856979370117
2023-06-07 04:29:32.454631,54761,STARLINK-5202,"53deg 21' 20.2""","271deg 01' 23.5""",48.42856979370117
2023-06-07 04:30:33.515218,44921,STARLINK-1103,"61deg 30' 02.6""","318deg 45' 08.6""",35.14285659790039
2023-06-07 04:30:33.555118,47407,STARLINK-2134,"43deg 19' 02.0""","312deg 08' 19.6""",35.14285659790039
2023-06-07 04:30:33.594422,47664,STARLINK-2054,"56deg 58' 09.7""","78deg 29' 09.7""",35.14285659790039
2023-06-07 04:30:33.634470,47981,STARLINK-2303,"63deg 57' 12.6""","180deg 51' 18.2""",35.14285659790039
2023-06-07 04:30:33.674432,48393,STARLINK-2602,"69deg 29' 00.6""","285deg 25' 28.8""",36.95000076293945
2023-06-07 04:30:33.715401,51772,STARLINK-3623,"44deg 22' 16.0""","286deg 12' 23.0""",36.95000076293945
2023-06-07 04:30:33.755250,51782,STARLINK-3616,"60deg 39' 50.8""","63deg 23' 16.0""",36.95000076293945
2023-06-07 04:30:33.834404,51893,STARLINK-3579,"46deg 23' 24.8""","350deg 04' 18.7""",37.0476188659668
2023-06-07 04:30:33.873943,51978,STARLINK-3666,"59deg 32' 40.0""","336deg 13' 34.1""",37.0476188659668
2023-06-07 04:30:33.955408,52494,STARLINK-3857,"46deg 17' 01.9""","245deg 00' 15.4""",37.0476188659668
2023-06-07 04:30:33.993953,54096,STARLINK-5188,"58deg 26' 05.4""","206deg 39' 44.0""",37.380950927734375
2023-06-07 04:30:34.034596,54195,STARLINK-5258,"49deg 47' 10.6""","54deg 21' 39.7""",37.380950927734375
2023-06-07 04:30:34.073973,54759,STARLINK-5215,"58deg 23' 46.5""","320deg 33' 01.2""",37.0476188659668
2023-06-07 04:30:34.114859,54761,STARLINK-5202,"70deg 50' 56.0""","04deg 29' 29.5""",37.0476188659668
2023-06-07 04:31:35.173996,44921,STARLINK-1103,"68deg 15' 35.7""","79deg 35' 46.1""",42.75
2023-06-07 04:31:35.214297,45180,STARLINK-1192,"33deg 32' 12.7""","334deg 02' 39.8""",42.75
2023-06-07 04:31:35.255312,45225,STARLINK-1215,"43deg 01' 56.8""","22deg 26' 12.4""",43.5
2023-06-07 04:31:35.295107,45670,STARLINK-1453,"41deg 36' 04.0""","291deg 23' 40.4""",43.5
2023-06-07 04:31:35.335007,45679,STARLINK-1394,"51deg 43' 32.8""","195deg 54' 07.4""",43.28571319580078
2023-06-07 04:31:35.374203,47407,STARLINK-2134,"48deg 09' 50.7""","02deg 33' 35.3""",43.28571319580078
2023-06-07 04:31:35.413303,48369,STARLINK-2641,"46deg 44' 35.1""","321deg 23' 41.3""",43.28571319580078
2023-06-07 04:31:35.455725,48386,STARLINK-2606,"54deg 04' 47.3""","311deg 08' 55.2""",43.79999923706055
2023-06-07 04:31:35.515275,48393,STARLINK-2602,"65deg 08' 22.6""","128deg 09' 08.0""",43.79999923706055
2023-06-07 04:31:35.554901,51719,STARLINK-3540,"41deg 59' 20.5""","200deg 06' 35.1""",43.85714340209961
2023-06-07 04:31:35.594534,51772,STARLINK-3623,"75deg 01' 59.6""","239deg 04' 26.6""",43.85714340209961
2023-06-07 04:31:35.634889,51893,STARLINK-3579,"45deg 17' 24.0""","42deg 13' 06.6""",44.0
2023-06-07 04:31:35.673989,51978,STARLINK-3666,"44deg 49' 41.5""","34deg 16' 08.1""",44.0
2023-06-07 04:31:35.714151,52466,STARLINK-3840,"49deg 47' 08.8""","177deg 29' 54.3""",44.0
2023-06-07 04:31:35.754316,52494,STARLINK-3857,"84deg 03' 43.4""","263deg 28' 30.6""",43.66666793823242
2023-06-07 04:31:35.834956,52862,STARLINK-4010,"40deg 38' 16.3""","09deg 47' 29.7""",43.619049072265625
2023-06-07 04:31:35.873859,53566,STARLINK-4576,"43deg 16' 41.0""","222deg 48' 28.7""",43.619049072265625
2023-06-07 04:31:35.954556,54068,STARLINK-5222,"41deg 26' 01.0""","300deg 08' 11.7""",43.619049072265625
2023-06-07 04:31:35.994611,54096,STARLINK-5188,"41deg 17' 54.9""","157deg 31' 12.2""",44.238094329833984
2023-06-07 04:31:36.035035,54168,STARLINK-5245,"41deg 34' 01.2""","345deg 55' 47.1""",44.14285659790039
2023-06-07 04:31:36.074665,54759,STARLINK-5215,"49deg 13' 58.3""","27deg 53' 11.8""",44.14285659790039
2023-06-07 04:31:36.113715,54761,STARLINK-5202,"42deg 53' 34.3""","49deg 31' 13.2""",44.14285659790039
2023-06-07 04:31:36.194372,56128,STARLINK-6122,"38deg 05' 37.1""","168deg 05' 03.0""",43.904762268066406
2023-06-07 04:32:37.234789,45180,STARLINK-1192,"35deg 52' 54.0""","15deg 52' 43.7""",37.599998474121094
2023-06-07 04:32:37.274206,45670,STARLINK-1453,"55deg 42' 28.9""","341deg 02' 17.5""",37.599998474121094
2023-06-07 04:32:37.314567,45679,STARLINK-1394,"60deg 13' 35.3""","121deg 52' 28.7""",37.599998474121094
2023-06-07 04:32:37.354770,47592,STARLINK-1997,"45deg 09' 25.8""","277deg 30' 49.6""",37.599998474121094
2023-06-07 04:32:37.394036,48029,STARLINK-2299,"41deg 01' 35.9""","253deg 05' 07.1""",38.0
2023-06-07 04:32:37.434035,48369,STARLINK-2641,"64deg 27' 17.7""","25deg 10' 52.9""",38.0
2023-06-07 04:32:37.477431,48386,STARLINK-2606,"75deg 55' 49.3""","58deg 17' 47.1""",38.0
2023-06-07 04:32:37.515041,51772,STARLINK-3623,"52deg 50' 58.3""","138deg 34' 21.6""",38.0
2023-06-07 04:32:37.554503,52466,STARLINK-3840,"50deg 42' 57.8""","116deg 03' 21.1""",38.0
2023-06-07 04:32:37.594436,52494,STARLINK-3857,"53deg 08' 30.4""","60deg 17' 29.0""",38.0
2023-06-07 04:32:37.634273,52840,STARLINK-4049,"43deg 57' 27.2""","309deg 56' 05.4""",38.0
2023-06-07 04:32:37.674400,53566,STARLINK-4576,"72deg 07' 09.4""","176deg 09' 42.6""",38.0
2023-06-07 04:32:37.713883,54068,STARLINK-5222,"75deg 24' 31.5""","312deg 32' 38.4""",38.42856979370117
2023-06-07 04:32:37.755049,54168,STARLINK-5245,"42deg 07' 16.2""","31deg 41' 28.7""",38.42856979370117
2023-06-07 04:32:37.834365,54809,STARLINK-5414,"43deg 57' 18.2""","02deg 04' 27.2""",38.42856979370117
2023-06-07 04:33:38.854531,45235,STARLINK-1246,"44deg 50' 52.8""","257deg 30' 31.0""",42.95000076293945
2023-06-07 04:33:38.894960,45670,STARLINK-1453,"42deg 52' 56.3""","32deg 59' 31.8""",42.95000076293945
2023-06-07 04:33:38.976490,46337,STARLINK-1750,"44deg 45' 54.5""","330deg 20' 34.0""",42.95000076293945
2023-06-07 04:33:39.035173,47357,STARLINK-2050,"47deg 46' 58.9""","144deg 06' 12.5""",43.29999923706055
2023-06-07 04:33:39.075374,47592,STARLINK-1997,"65deg 14' 19.5""","335deg 22' 18.1""",43.380950927734375
2023-06-07 04:33:39.114160,47671,STARLINK-2064,"44deg 32' 16.7""","235deg 15' 44.5""",43.380950927734375
2023-06-07 04:33:39.195056,48029,STARLINK-2299,"47deg 32' 01.9""","205deg 54' 09.6""",44.25
2023-06-07 04:33:39.235082,48369,STARLINK-2641,"44deg 39' 52.0""","81deg 40' 48.6""",44.25
2023-06-07 04:33:39.274709,48386,STARLINK-2606,"44deg 37' 26.8""","102deg 19' 11.6""",44.28571319580078
2023-06-07 04:33:39.313399,51787,STARLINK-3619,"60deg 21' 56.8""","332deg 33' 08.0""",44.28571319580078
2023-06-07 04:33:39.354818,51983,STARLINK-3655,"44deg 08' 03.4""","290deg 24' 27.4""",44.150001525878906
2023-06-07 04:33:39.394514,52488,STARLINK-3892,"52deg 11' 13.5""","177deg 46' 30.2""",44.150001525878906
2023-06-07 04:33:39.434725,52840,STARLINK-4049,"48deg 46' 58.5""","02deg 13' 15.8""",44.150001525878906
2023-06-07 04:33:39.476271,53566,STARLINK-4576,"52deg 57' 49.5""","82deg 17' 21.6""",44.42856979370117
2023-06-07 04:33:39.515319,54068,STARLINK-5222,"59deg 33' 25.1""","109deg 40' 01.9""",44.42856979370117
2023-06-07 04:33:39.554358,56129,STARLINK-6121,"26deg 50' 35.5""","178deg 50' 22.3""",44.42856979370117
2023-06-07 04:34:40.594365,45212,STARLINK-1231,"43deg 38' 45.8""","03deg 14' 36.9""",43.04999923706055
2023-06-07 04:34:40.634491,45232,STARLINK-1235,"41deg 38' 51.3""","343deg 36' 23.0""",43.04999923706055
2023-06-07 04:34:40.674391,45235,STARLINK-1246,"76deg 19' 13.7""","302deg 40' 22.5""",43.04999923706055
2023-06-07 04:34:40.714185,46337,STARLINK-1750,"55deg 14' 26.5""","26deg 08' 54.2""",42.095237731933594
2023-06-07 04:34:40.754945,47592,STARLINK-1997,"46deg 57' 19.9""","39deg 16' 20.3""",42.095237731933594
2023-06-07 04:34:40.834009,47671,STARLINK-2064,"79deg 22' 43.0""","207deg 03' 32.2""",42.095237731933594
2023-06-07 04:34:40.874016,48026,STARLINK-2278,"49deg 42' 43.9""","263deg 50' 48.6""",42.095237731933594
2023-06-07 04:34:40.955793,48361,STARLINK-2591,"48deg 46' 23.4""","16deg 19' 31.2""",41.80952453613281
2023-06-07 04:34:40.995307,51787,STARLINK-3619,"61deg 37' 44.8""","70deg 25' 47.4""",41.80952453613281
2023-06-07 04:34:41.034481,51810,STARLINK-3613,"41deg 39' 59.3""","218deg 07' 54.3""",41.71428680419922
2023-06-07 04:34:41.074226,51983,STARLINK-3655,"57deg 27' 14.1""","346deg 29' 50.3""",41.71428680419922
2023-06-07 04:34:41.114133,52488,STARLINK-3892,"51deg 41' 48.7""","112deg 18' 30.3""",41.52381134033203
2023-06-07 04:34:41.155195,54190,STARLINK-5281,"46deg 33' 52.0""","329deg 43' 01.7""",41.52381134033203
2023-06-07 04:34:41.195363,54801,STARLINK-5429,"42deg 16' 46.1""","271deg 15' 10.0""",41.52381134033203
2023-06-07 04:35:42.235429,45232,STARLINK-1235,"42deg 43' 25.5""","28deg 57' 40.1""",29.299999237060547
2023-06-07 04:35:42.275239,45235,STARLINK-1246,"54deg 01' 30.9""","49deg 08' 21.1""",29.299999237060547
2023-06-07 04:35:42.314085,47646,STARLINK-2028,"43deg 38' 37.0""","354deg 18' 38.3""",29.299999237060547
2023-06-07 04:35:42.354719,47671,STARLINK-2064,"55deg 39' 10.2""","70deg 59' 05.5""",29.299999237060547
2023-06-07 04:35:42.435577,48026,STARLINK-2278,"61deg 09' 09.3""","194deg 08' 08.9""",29.5238094329834
2023-06-07 04:35:42.477349,48392,STARLINK-2605,"50deg 00' 21.4""","286deg 23' 51.8""",29.904762268066406
2023-06-07 04:35:42.517060,50162,STARLINK-3303,"29deg 13' 18.7""","241deg 16' 37.9""",29.904762268066406
2023-06-07 04:35:42.554967,51894,STARLINK-3595,"42deg 57' 05.7""","335deg 17' 35.1""",29.904762268066406
2023-06-07 04:35:42.594943,51983,STARLINK-3655,"41deg 33' 45.7""","36deg 15' 19.9""",29.904762268066406
2023-06-07 04:35:42.635012,53551,STARLINK-4514,"42deg 46' 22.7""","136deg 54' 42.7""",29.904762268066406
2023-06-07 04:35:42.675053,54094,STARLINK-5219,"52deg 51' 27.3""","231deg 32' 06.1""",30.399999618530273
2023-06-07 04:35:42.714416,54190,STARLINK-5281,"58deg 01' 10.2""","31deg 16' 05.7""",30.399999618530273
2023-06-07 04:35:42.754464,54801,STARLINK-5429,"65deg 59' 16.6""","319deg 22' 42.7""",30.399999618530273
2023-06-07 04:35:42.834726,56119,STARLINK-6091,"38deg 41' 54.8""","182deg 14' 07.7""",30.100000381469727
2023-06-07 04:36:43.893969,44928,STARLINK-1119,"44deg 26' 18.0""","302deg 26' 34.3""",33.380950927734375
2023-06-07 04:36:43.974218,45681,STARLINK-1396,"51deg 19' 40.1""","206deg 41' 14.3""",33.380950927734375
2023-06-07 04:36:44.014356,47385,STARLINK-2105,"47deg 34' 03.1""","356deg 02' 52.2""",33.380950927734375
2023-06-07 04:36:44.056682,48392,STARLINK-2605,"79deg 53' 40.3""","203deg 38' 50.2""",32.095237731933594
2023-06-07 04:36:44.096238,50162,STARLINK-3303,"67deg 58' 27.0""","238deg 48' 08.7""",32.095237731933594
2023-06-07 04:36:44.134909,51775,STARLINK-3620,"62deg 00' 31.5""","261deg 35' 52.8""",32.095237731933594
2023-06-07 04:36:44.174542,51894,STARLINK-3595,"50deg 16' 14.0""","26deg 52' 28.5""",30.571428298950195
2023-06-07 04:36:44.214428,52499,STARLINK-3894,"72deg 00' 12.0""","266deg 25' 15.6""",30.571428298950195
2023-06-07 04:36:44.255374,52859,STARLINK-4196,"41deg 19' 47.2""","354deg 15' 09.3""",30.571428298950195
2023-06-07 04:36:44.295293,54094,STARLINK-5219,"45deg 47' 35.0""","173deg 59' 28.0""",30.571428298950195
2023-06-07 04:36:44.334888,54801,STARLINK-5429,"50deg 38' 34.4""","36deg 43' 05.6""",30.571428298950195
2023-06-07 04:37:45.373929,44928,STARLINK-1119,"78deg 25' 36.9""","332deg 37' 36.1""",31.571428298950195
2023-06-07 04:37:45.413949,45681,STARLINK-1396,"66deg 18' 11.0""","128deg 27' 41.4""",30.75
2023-06-07 04:37:45.457870,45700,STARLINK-1400,"47deg 54' 43.3""","310deg 08' 46.3""",30.75
2023-06-07 04:37:45.518247,46363,STARLINK-1739,"41deg 39' 17.1""","241deg 28' 41.5""",30.75
2023-06-07 04:37:45.555296,47374,STARLINK-2093,"50deg 50' 57.0""","147deg 21' 18.8""",30.75
2023-06-07 04:37:45.594810,48367,STARLINK-2643,"46deg 09' 35.7""","316deg 24' 09.6""",30.75
2023-06-07 04:37:45.635620,48392,STARLINK-2605,"48deg 51' 02.2""","131deg 18' 30.3""",30.549999237060547
2023-06-07 04:37:45.675203,50162,STARLINK-3303,"49deg 10' 20.7""","64deg 10' 49.5""",30.549999237060547
2023-06-07 04:37:45.714358,51775,STARLINK-3620,"61deg 30' 19.3""","159deg 47' 47.8""",30.299999237060547
2023-06-07 04:37:45.754630,52499,STARLINK-3894,"61deg 26' 38.2""","50deg 53' 16.0""",30.299999237060547
2023-06-07 04:37:45.835192,53569,STARLINK-4582,"65deg 46' 12.0""","215deg 00' 09.0""",30.299999237060547
2023-06-07 04:37:45.874879,54065,STARLINK-5187,"56deg 27' 35.4""","295deg 54' 40.2""",30.299999237060547
2023-06-07 04:37:45.955226,54166,STARLINK-5280,"45deg 25' 27.5""","14deg 46' 45.5""",30.5238094329834
2023-06-07 04:37:45.994927,54806,STARLINK-5412,"42deg 56' 02.2""","338deg 35' 05.0""",30.5238094329834
2023-06-07 04:38:47.074759,44928,STARLINK-1119,"55deg 58' 16.6""","104deg 53' 06.6""",50.42856979370117
2023-06-07 04:38:47.113946,45681,STARLINK-1396,"42deg 24' 35.4""","81deg 34' 56.5""",50.42856979370117
2023-06-07 04:38:47.155838,45700,STARLINK-1400,"50deg 52' 03.9""","08deg 18' 02.4""",50.42856979370117
2023-06-07 04:38:47.196083,46331,STARLINK-1719,"41deg 20' 27.1""","357deg 16' 55.9""",47.904762268066406
2023-06-07 04:38:47.234780,46343,STARLINK-1764,"44deg 19' 30.9""","326deg 24' 19.8""",47.904762268066406
2023-06-07 04:38:47.275070,46363,STARLINK-1739,"42deg 30' 25.8""","196deg 07' 39.9""",49.0
2023-06-07 04:38:47.314506,47390,STARLINK-2111,"51deg 37' 39.3""","148deg 02' 11.2""",49.0
2023-06-07 04:38:47.355953,47594,STARLINK-1999,"60deg 31' 57.4""","319deg 37' 16.5""",49.0
2023-06-07 04:38:47.395517,48360,STARLINK-2622,"41deg 08' 41.8""","331deg 17' 21.7""",50.19047546386719
2023-06-07 04:38:47.434938,48367,STARLINK-2643,"68deg 25' 50.5""","17deg 33' 40.5""",50.19047546386719
2023-06-07 04:38:47.477741,51803,STARLINK-3544,"52deg 59' 12.0""","316deg 14' 04.2""",50.20000076293945
2023-06-07 04:38:47.519800,51874,STARLINK-3574,"42deg 16' 36.4""","06deg 59' 55.3""",50.20000076293945
2023-06-07 04:38:47.555250,52486,STARLINK-3918,"47deg 02' 17.5""","200deg 34' 35.1""",50.20000076293945
2023-06-07 04:38:47.594929,52837,STARLINK-4036,"47deg 39' 13.0""","334deg 25' 51.2""",52.0
2023-06-07 04:38:47.636204,53569,STARLINK-4582,"64deg 53' 43.7""","84deg 40' 11.9""",52.0
2023-06-07 04:38:47.674641,54065,STARLINK-5187,"80deg 00' 49.0""","123deg 47' 43.7""",50.818180084228516
2023-06-07 04:38:47.714314,56121,STARLINK-6092,"38deg 41' 23.1""","175deg 38' 19.1""",50.818180084228516
2023-06-07 04:39:48.835312,45186,STARLINK-1224,"51deg 55' 02.2""","268deg 42' 08.5""",60.14285659790039
2023-06-07 04:39:48.875398,46343,STARLINK-1764,"57deg 51' 02.3""","21deg 58' 02.3""",59.904762268066406
2023-06-07 04:39:48.956008,46766,STARLINK-1916,"42deg 41' 48.8""","266deg 48' 43.7""",59.904762268066406
2023-06-07 04:39:48.995135,47370,STARLINK-2086,"41deg 29' 51.0""","350deg 33' 05.7""",60.14285659790039
2023-06-07 04:39:49.035293,47390,STARLINK-2111,"41deg 04' 03.9""","99deg 52' 48.6""",60.54999923706055
2023-06-07 04:39:49.075139,47594,STARLINK-1999,"50deg 24' 19.0""","30deg 17' 17.1""",60.54999923706055
2023-06-07 04:39:49.114443,47663,STARLINK-2053,"44deg 27' 53.1""","213deg 53' 19.4""",60.54999923706055
2023-06-07 04:39:49.155275,47668,STARLINK-2059,"50deg 10' 07.1""","242deg 10' 21.7""",60.238094329833984
2023-06-07 04:39:49.235205,48278,STARLINK-2543,"43deg 30' 21.8""","351deg 53' 54.4""",60.238094329833984
2023-06-07 04:39:49.275047,48360,STARLINK-2622,"50deg 11' 04.7""","19deg 19' 21.5""",60.238094329833984
2023-06-07 04:39:49.314374,48367,STARLINK-2643,"47deg 50' 28.5""","85deg 23' 56.0""",60.238094329833984
2023-06-07 04:39:49.356218,51803,STARLINK-3544,"72deg 19' 46.1""","50deg 45' 43.0""",58.57143020629883
2023-06-07 04:39:49.395231,51975,STARLINK-3674,"42deg 26' 38.8""","343deg 18' 18.2""",58.57143020629883
2023-06-07 04:39:49.435033,51981,STARLINK-3635,"51deg 11' 44.6""","313deg 54' 21.7""",58.57143020629883
2023-06-07 04:39:49.477405,52486,STARLINK-3918,"61deg 16' 59.5""","136deg 09' 30.3""",58.57143020629883
2023-06-07 04:39:49.516798,52837,STARLINK-4036,"41deg 39' 31.9""","23deg 07' 26.2""",58.57143020629883
2023-06-07 04:39:49.556701,54065,STARLINK-5187,"43deg 47' 26.3""","118deg 59' 03.7""",58.0476188659668
2023-06-07 04:39:49.595032,54188,STARLINK-5238,"41deg 34' 22.8""","319deg 41' 33.0""",58.0476188659668
2023-06-07 04:40:50.614810,45186,STARLINK-1224,"72deg 51' 13.1""","357deg 07' 12.8""",39.349998474121094
2023-06-07 04:40:50.655005,46343,STARLINK-1764,"42deg 06' 23.3""","72deg 25' 12.5""",39.349998474121094
2023-06-07 04:40:50.736282,46766,STARLINK-1916,"57deg 44' 51.7""","214deg 50' 18.1""",39.650001525878906
2023-06-07 04:40:50.836364,47358,STARLINK-2055,"46deg 44' 15.6""","353deg 44' 01.9""",39.650001525878906
2023-06-07 04:40:50.876696,47668,STARLINK-2059,"89deg 26' 47.2""","113deg 42' 37.7""",39.650001525878906
2023-06-07 04:40:50.955671,48391,STARLINK-2607,"42deg 46' 56.0""","284deg 40' 46.6""",40.095237731933594
