timestamp,bandwidth_bps,pop_ping_latency_ms,downlink_troughput_bps
2023-06-27 17:47:10.112843,241676160,31.14285659790039,250532912.0
2023-06-27 17:47:11.232757,293865408,32.85714340209961,272400608.0
2023-06-27 17:47:12.313763,210686448,34.14285659790039,196047936.0
2023-06-27 17:47:13.393327,207476768,33.52381134033203,203597392.0
2023-06-27 17:47:14.473206,231870336,32.0,224380672.0
2023-06-27 17:47:15.553556,246513744,31.190475463867188,239204704.0
2023-06-27 17:47:16.633314,244212464,31.380952835083008,243216256.0
2023-06-27 17:47:17.713560,251613424,32.57143020629883,246583824.0
2023-06-27 17:47:18.793717,242068640,33.0476188659668,240865824.0
2023-06-27 17:47:19.933817,233409088,32.0476188659668,244096224.0
2023-06-27 17:47:21.054419,222471952,32.33333206176758,190490128.0
2023-06-27 17:47:22.133270,260733760,31.33333396911621,241400496.0
2023-06-27 17:47:23.292902,257401904,30.850000381469727,253305104.0
2023-06-27 17:47:24.373753,279265120,31.285715103149414,255328496.0
2023-06-27 17:47:25.453872,263385232,31.5238094329834,262118512.0
2023-06-27 17:47:26.533190,270313824,32.619049072265625,261898064.0
2023-06-27 17:47:27.613177,205938544,32.57143020629883,236771072.0
2023-06-27 17:47:28.692956,168488768,30.66666603088379,150766928.0
2023-06-27 17:47:29.778385,227086096,28.619047164916992,203728592.0
2023-06-27 17:47:30.913513,230537968,29.399999618530273,231133664.0
2023-06-27 17:47:32.052736,256069056,29.190475463867188,240975632.0
2023-06-27 17:47:33.132811,250970432,29.299999237060547,227786832.0
2023-06-27 17:47:34.293525,200064752,28.5,194815664.0
2023-06-27 17:47:35.373605,241923824,28.285715103149414,226473440.0
2023-06-27 17:47:36.453905,224300864,29.285715103149414,214669776.0
2023-06-27 17:47:37.553759,258020672,29.549999237060547,258800912.0
2023-06-27 17:47:38.633405,255233856,29.571428298950195,250146896.0
2023-06-27 17:47:39.713665,262938144,29.428571701049805,252494064.0
2023-06-27 17:47:40.793437,256022192,30.700000762939453,259655920.0
2023-06-27 17:47:41.933861,263979776,31.095237731933594,250094736.0
2023-06-27 17:47:43.053915,172654768,35.31578826904297,221644608.0
2023-06-27 17:47:44.133428,178408496,40.105262756347656,167317392.0
2023-06-27 17:47:45.293019,196987824,40.42856979370117,199312704.0
2023-06-27 17:47:46.372846,207671280,39.650001525878906,189819056.0
2023-06-27 17:47:47.453020,214489712,38.238094329833984,208730288.0
2023-06-27 17:47:48.532828,221793152,39.20000076293945,219122032.0
2023-06-27 17:47:49.613185,221805792,39.0476188659668,216751232.0
2023-06-27 17:47:50.693481,226250896,39.5,220956320.0
2023-06-27 17:47:51.773960,216681888,39.45000076293945,217887040.0
2023-06-27 17:47:52.853891,200960512,38.400001525878906,192887024.0
2023-06-27 17:47:53.935041,219298608,39.45000076293945,219270960.0
2023-06-27 17:47:55.052615,222495648,40.47618865966797,217464240.0
2023-06-27 17:47:56.132392,238798928,38.47618865966797,225631488.0
2023-06-27 17:47:57.293501,217179008,39.57143020629883,214926336.0
2023-06-27 17:47:58.373146,317115072,34.85714340209961,294217344.0
2023-06-27 17:47:59.455132,299705368,30.649999618530273,296869536.0
2023-06-27 17:48:00.534625,274020096,31.380952835083008,260317296.0
2023-06-27 17:48:01.614356,304215840,30.5,304881632.0
2023-06-27 17:48:02.694990,311894848,30.809524536132812,302662208.0
2023-06-27 17:48:03.774657,282375672,32.0,280512288.0
2023-06-27 17:48:04.854120,306412152,32.66666793823242,304164352.0
2023-06-27 17:48:05.934547,303147160,31.6842098236084,299939680.0
2023-06-27 17:48:07.052480,305033128,31.200000762939453,299381536.0
2023-06-27 17:48:08.132520,218888368,32.33333206176758,301170336.0
2023-06-27 17:48:09.293382,283301784,32.904762268066406,292457088.0
2023-06-27 17:48:10.373643,324213520,33.0476188659668,297661312.0
2023-06-27 17:48:11.454272,288555024,33.33333206176758,291223904.0
2023-06-27 17:48:12.534583,249299728,32.47618865966797,256415632.0
2023-06-27 17:48:13.612981,245690656,32.28571319580078,231425760.0
2023-06-27 17:48:14.693159,269987328,33.238094329833984,261071600.0
2023-06-27 17:48:15.773273,277508880,32.85714340209961,266440672.0
2023-06-27 17:48:16.852714,247301552,32.0476188659668,240161712.0
2023-06-27 17:48:17.935385,289027392,31.450000762939453,284490528.0
2023-06-27 17:48:19.053261,294235552,32.42856979370117,288028896.0
2023-06-27 17:48:20.136906,306432336,33.0476188659668,288944448.0
2023-06-27 17:48:21.292634,290832080,32.380950927734375,285158560.0
2023-06-27 17:48:22.373078,315104528,31.0,288605088.0
2023-06-27 17:48:23.452893,292406640,31.380952835083008,287883104.0
2023-06-27 17:48:24.532906,229545360,31.809524536132812,227268912.0
2023-06-27 17:48:25.613184,282123552,31.149999618530273,282401984.0
2023-06-27 17:48:26.693024,297129792,31.850000381469727,280284032.0
2023-06-27 17:48:27.773194,275946384,31.899999618530273,258892944.0
2023-06-27 17:48:28.852672,342102176,31.380952835083008,324562912.0
2023-06-27 17:48:29.933316,366035488,32.47618865966797,349889120.0
2023-06-27 17:48:31.053227,385801216,31.904762268066406,364144416.0
2023-06-27 17:48:32.133149,339122624,30.952381134033203,386704832.0
2023-06-27 17:48:33.292871,399364912,32.238094329833984,393851872.0
2023-06-27 17:48:34.372594,429709864,31.714284896850586,397329056.0
2023-06-27 17:48:35.453004,397958984,31.285715103149414,392534048.0
2023-06-27 17:48:36.533127,390888032,31.904762268066406,382567456.0
2023-06-27 17:48:37.613125,399870904,31.5238094329834,393637504.0
2023-06-27 17:48:38.693133,396228184,32.47618865966797,389716576.0
2023-06-27 17:48:39.773198,397283152,33.14285659790039,394980800.0
2023-06-27 17:48:40.853435,314539856,32.28571319580078,312302912.0
2023-06-27 17:48:41.935387,379310256,32.0476188659668,374119616.0
2023-06-27 17:48:43.052303,301564368,30.950000762939453,325181568.0
2023-06-27 17:48:44.132993,377008960,30.200000762939453,336382400.0
2023-06-27 17:48:45.293322,376330688,31.952381134033203,368118816.0
2023-06-27 17:48:46.373891,405132496,31.4761905670166,371631200.0
2023-06-27 17:48:47.453901,385172448,30.952381134033203,382206912.0
2023-06-27 17:48:48.533911,309629904,31.200000762939453,295370944.0
