timestamp,bandwidth_bps,pop_ping_latency_ms,downlink_troughput_bps
1689688729,66549432,31.5,53122916.0
1689688730,67265872,31.190475,70508170.0
1689688731,110588912,31.904762,119572300.0
1689688732,57689168,31.85,54115724.0
1689688733,51261704,29.904762,63491310.0
1689688734,37006320,29.45,45449412.0
1689688735,57468960,28.7,40728544.0
1689688736,58356848,28.095238,81101200.0
1689688737,15119896,40.68421,9112109.0
1689688738,128452592,49.61905,70881990.0
1689688739,156451264,47.0,153561940.0
1689688740,165606704,47.75,161918540.0
1689688741,178677984,47.3,170511840.0
1689688742,200818536,46.904762,195189390.0
1689688743,204500640,46.142857,206627520.0
1689688744,244492800,44.57143,217886480.0
1689688745,240549576,47.142857,253109460.0
1689688746,189614168,48.142857,230786750.0
1689688747,175487584,50.142857,183858750.0
1689688749,205519504,48.95238,197789420.0
1689688750,213372248,46.4,209176030.0
1689688751,217103648,47.190475,217275280.0
1689688752,170822824,47.666668,182566430.0
1689688753,191246168,44.333332,184007950.0
1689688754,187368368,39.954544,191128420.0
1689688755,193289320,38.904762,196493870.0
1689688756,194577056,38.85,188958180.0
1689688757,222345416,39.095238,231369680.0
1689688758,207242344,39.55,216255470.0
1689688759,239302720,39.8,234718600.0
1689688760,205299072,39.35,203727550.0
1689688761,199365696,38.666668,194762500.0
1689688762,196878408,39.9,206769330.0
1689688763,189862000,39.95238,213804780.0
1689688764,191532416,39.9,194566020.0
1689688765,191204912,38.7,189883490.0
1689688766,185608680,38.238094,186347940.0
1689688767,110876040,44.55,166147230.0
1689688769,162791120,47.7,113065816.0
1689688770,148904600,45.285713,173649140.0
1689688771,252565760,44.3,264147600.0
1689688772,212712480,43.4,203678780.0
1689688773,180457824,43.57143,183157000.0
1689688774,213935776,45.666668,217923280.0
1689688775,172887168,45.3,189808850.0
1689688776,221638816,44.8,208171650.0
1689688777,184962392,45.95238,219769090.0
1689688778,220027296,45.142857,215154820.0
1689688779,223413888,44.5,197767630.0
1689688780,221999224,44.857143,240945650.0
1689688781,241496640,45.333332,251884670.0
1689688782,140744048,44.42857,210345260.0
1689688783,58595208,35.9,53550560.0
1689688784,62334344,29.904762,66612788.0
1689688785,82131968,33.3,47891856.0
1689688786,100478880,34.9,124673600.0
1689688787,55824680,33.52381,76548110.0
1689688788,63332912,31.809525,56198616.0
1689688789,83540464,32.35,67336940.0
1689688790,105688568,32.95238,73730950.0
1689688792,77814712,32.809525,128072824.0
1689688793,71960440,32.285713,74980456.0
1689688794,45225048,34.61905,43047492.0
1689688795,76350720,32.666668,82904370.0
1689688796,97492576,31.25,92810536.0
1689688797,120100912,34.4,124338570.0
1689688798,62723856,63.857143,66162560.0
1689688799,134744080,69.181816,124069090.0
1689688800,129734368,53.15,135078750.0
1689688801,143049552,56.904762,140925800.0
1689688802,157078624,58.4,158547740.0
1689688803,152996656,54.333332,151143400.0
1689688804,115521288,53.57143,93966750.0
1689688805,137990912,88.666664,167093090.0
1689688806,180885280,89.04762,153592420.0
1689688807,182555768,55.238094,171526830.0
1689688808,234951464,56.0,194263520.0
1689688809,211422024,55.666668,238459090.0
1689688811,168150416,61.714287,209132910.0
1689688812,175344176,62.57143,166964500.0
1689688813,155257528,49.04762,155796430.0
1689688814,135142640,35.61905,140490940.0
1689688815,132202840,32.190475,130361680.0
1689688816,166192320,32.238094,161171730.0
1689688817,241891248,32.4,246837630.0
1689688818,229312056,34.1,246424430.0
1689688819,181148632,33.142857,175780880.0
1689688820,209987000,32.45,232086130.0
1689688821,254235280,33.333332,220513920.0
1689688822,200799136,32.333332,252215020.0
1689688823,169157544,30.95,134390370.0
1689688824,210691648,30.142857,211197260.0
1689688825,228854984,31.35,225892460.0
1689688826,123332672,30.952381,185313650.0
1689688827,105645528,34.95,140603150.0
1689688828,149768544,42.666668,85807440.0
1689688829,180790288,41.095238,172469250.0
1689688830,165163880,40.75,183406350.0
1689688832,152980224,40.157894,166452050.0
1689688833,82621312,37.75,144935380.0
1689688834,159292416,39.65,164531440.0
1689688835,153225088,43.4,160480050.0
1689688836,171510240,43.9,172451150.0
1689688837,172072808,41.65,171351070.0
1689688838,143107008,39.55,149139710.0
1689688839,167040704,40.15,167530990.0
1689688840,120748880,41.761906,134093410.0
1689688841,91837952,40.85,110153950.0
1689688842,75852304,40.8,69126540.0
1689688843,112005680,39.65,112314170.0
1689688844,178667280,36.38095,139197840.0
1689688845,103230448,35.904762,169762260.0
1689688846,126425424,35.52381,98449384.0
1689688847,179739968,34.761906,176442000.0
1689688848,87609280,35.238094,88269624.0
1689688849,246758752,35.65,173265630.0
1689688850,256551688,35.3,267133710.0
1689688851,151306576,36.904762,233616700.0
1689688852,52520776,38.058823,122433976.0
1689688854,138962864,36.166668,62733700.0
1689688855,154367184,35.473682,146980740.0
1689688856,164094016,38.2,146571380.0
1689688857,136979520,39.0,139595940.0
1689688858,93897752,38.35,92684930.0
1689688859,192576200,37.47619,198658050.0
1689688860,211918688,36.714287,205654560.0
1689688861,216691984,38.42857,223491490.0
1689688862,233825664,39.904762,235551470.0
1689688863,246974368,37.61905,252634930.0
1689688864,207270256,38.42857,257518740.0
1689688865,132518448,37.666668,115195630.0
1689688866,170121584,37.52381,163409230.0
1689688867,198864928,36.52381,183760050.0
1689688868,158783216,34.95238,151502800.0
1689688869,198242728,37.95238,197684030.0
1689688870,198892816,36.57143,202416210.0
1689688871,190658688,37.333332,211408050.0
1689688872,141755456,45.95,193710350.0
1689688873,178984488,56.25,146379940.0
1689688874,174458128,60.666668,178966080.0
1689688875,173944640,60.142857,167137490.0
1689688877,177895008,58.57143,178624530.0
1689688878,179630704,59.05,184399900.0
1689688879,129738912,63.2,129108100.0
1689688880,157112544,62.95238,165776260.0
1689688881,142115048,59.95238,152101470.0
1689688882,114701016,58.8,115642136.0
1689688883,127012416,62.15,128154150.0
1689688884,187672232,64.61905,179690910.0
1689688885,182731552,64.1,178231780.0
1689688886,219679312,64.89474,225004960.0
1689688887,166292624,61.42857,208783920.0
1689688888,152056080,47.0,123968310.0
1689688889,161510464,36.095238,155278320.0
1689688890,162027728,36.263157,168127780.0
1689688891,174416640,38.526318,175071790.0
1689688892,179765880,38.42857,177658660.0
1689688893,162703352,36.761906,185450480.0
1689688894,171025408,37.95238,157083980.0
1689688895,202162352,37.904762,180960510.0
1689688896,155595408,37.6,196539900.0
1689688898,180342064,37.1,163508820.0
1689688899,185070000,37.6,182824020.0
1689688900,158581208,37.35,149902980.0
1689688901,122740688,40.25,122676770.0
1689688902,148496000,44.68421,167041490.0
1689688903,188418448,38.2,176968620.0
1689688904,138593296,30.857143,134260430.0
1689688905,173680992,31.3,177583490.0
1689688906,227555808,29.0,227296580.0
1689688907,226472376,29.047619,236529390.0
1689688908,187860568,31.1,187396210.0
1689688909,225701648,32.04762,226043360.0
1689688910,240404400,32.57143,236266400.0
1689688911,228245544,30.8,236539800.0
1689688912,251507440,29.894737,242242770.0
1689688913,250185456,32.04762,252300800.0
1689688914,273415792,32.75,277097470.0
1689688915,187167648,32.1,208945180.0
1689688916,219800816,32.095238,234897420.0
1689688917,83762368,30.3,196523780.0
1689688918,71257088,29.047619,65793252.0
1689688919,70619712,26.761906,74507080.0
1689688920,141431024,27.238094,82996320.0
1689688922,166538696,27.842106,148222200.0
1689688923,198080000,27.578947,175465680.0
1689688924,167464128,27.736841,157808670.0
1689688925,276534080,26.0,238514340.0
1689688926,228009760,26.65,247247680.0
1689688927,167462624,25.7,180821120.0
1689688928,192797024,25.35,198824160.0
1689688929,215125504,25.4,204391570.0
1689688930,226194984,25.7,211828450.0
1689688931,187658960,26.65,210928160.0
1689688932,182300464,34.25,191153310.0
1689688933,227277744,40.263157,198195310.0
1689688934,256547456,35.65,234620080.0
1689688935,282156624,34.95,286349250.0
1689688936,281775776,36.95,290149600.0
1689688937,228937632,38.894737,286919500.0
1689688938,244807728,37.4,224028200.0
1689688939,268450736,36.57895,250897000.0
1689688941,263950208,37.4,278542660.0
1689688942,265921056,37.809525,270420300.0
1689688943,283743864,37.85,272403500.0
1689688944,236797352,37.9,240650980.0
1689688945,244297672,37.285713,203542860.0
1689688946,276322784,37.904762,285930900.0
1689688947,153945848,39.3,220264130.0
1689688948,180165576,36.55,136465470.0
1689688949,253792864,32.25,203852080.0
1689688950,252517344,33.7,275951780.0
1689688951,297576568,34.095238,271780320.0
1689688952,295669336,32.65,313238080.0
1689688953,273889368,33.285713,291826780.0
1689688954,264485128,32.47619,263523550.0
1689688955,249224920,29.857143,277753540.0
1689688956,271594136,32.095238,245221810.0
1689688958,282528184,32.9,286433380.0
1689688959,198821800,31.857143,286253250.0
1689688960,257413608,31.52381,256082030.0
1689688961,221913864,31.666666,214005900.0
1689688962,195004040,34.1,218561920.0
1689688963,150258328,37.38095,144467140.0
1689688964,152504008,40.52381,155250530.0
1689688965,167412104,39.095238,166581890.0
1689688966,165911704,37.809525,168801420.0
1689688967,157928792,38.238094,168752690.0
1689688968,152227200,39.57143,160734750.0
1689688969,135408184,39.38095,150373680.0
1689688970,157642600,38.25,128567780.0
1689688971,153455432,39.25,168887170.0
1689688972,144149896,39.857143,135572850.0
1689688973,152354152,38.85,166644110.0
1689688974,150774888,37.65,145145440.0
1689688975,164245560,38.333332,165155200.0
1689688976,164435400,39.04762,168067800.0
1689688977,133561400,37.61905,154071630.0
1689688978,224315880,34.6,154171650.0
1689688980,265747680,33.0,244024980.0
1689688981,243223280,32.35,270497600.0
1689688982,208356072,32.0,200319760.0
1689688983,247668504,33.0,248421780.0
1689688984,283244728,32.47619,290364450.0
1689688985,284520152,32.666668,291368580.0
1689688986,213398832,33.0,191658660.0
1689688987,252033208,32.42857,258228220.0
1689688988,261523888,31.95,256678350.0
1689688989,260315384,31.45,263497700.0
1689688990,151973000,31.0,188834080.0
1689688991,202213304,30.380953,221679540.0
1689688992,211291424,31.095238,192227100.0
1689688993,344175768,32.142857,253573000.0
1689688994,350269376,32.142857,369341760.0
1689688995,344505944,32.809525,355305180.0
1689688996,360822736,33.42857,356234340.0
1689688997,366980072,31.7,373796900.0
1689688998,365751496,29.952381,374789060.0
1689689000,365299464,31.2,374754780.0
1689689001,365516168,32.25,374788350.0
1689689002,394395080,30.2,374532700.0
1689689003,262859704,29.380953,268654620.0
1689689004,352429496,29.761906,356669380.0
1689689005,347356024,31.619047,358102240.0
1689689006,347251832,33.35,356774660.0
1689689007,301699200,32.142857,324131330.0
1689689008,364382616,26.0,351409340.0
1689689009,366997496,21.7,374876700.0
1689689010,352689864,22.6,369936060.0
1689689011,386425000,22.285715,365945730.0
1689689012,365524312,22.285715,374778460.0
1689689013,353773672,21.947369,361140670.0
1689689014,348501000,22.15,370217540.0
1689689015,353808376,22.952381,361565730.0
1689689016,374306448,22.35,360763680.0
1689689017,368729736,22.45,364793380.0
1689689018,365502568,22.0,375054820.0
1689689019,368361648,21.35,374876220.0
1689689021,362592024,21.142857,374751580.0
1689689022,362491832,21.6,374267550.0
1689689023,344818088,22.3,341938140.0
1689689024,365497792,21.9,374584420.0
1689689025,433113192,21.52381,374237000.0
1689689026,363650544,22.2,369299800.0
1689689027,386246744,22.52381,374512450.0
1689689028,367464168,22.190475,373021380.0
1689689029,365304584,22.47619,376062700.0
1689689030,364592768,22.8,374134460.0
1689689031,374971832,21.52381,374250080.0
1689689032,360997440,21.8,391398940.0
1689689033,388781112,22.6,335184060.0
1689689034,366102776,22.142857,393056200.0
1689689036,365278392,21.75,371681470.0
1689689037,353944040,22.095238,341423650.0
1689689038,321982832,22.047619,321823460.0
1689689039,365219920,21.666666,375832100.0
1689689040,364094176,22.5,374077000.0
1689689041,357225640,22.6,367466900.0
1689689042,369777512,21.761906,378443650.0
1689689043,365423416,21.47619,374010940.0
1689689044,366970584,22.0,375531500.0
1689689045,374172680,22.380953,373984400.0
1689689046,363336344,22.904762,374790620.0
1689689047,354911576,24.142857,374215200.0
1689689048,358946936,23.666666,342031550.0
1689689049,359207000,21.904762,366930140.0
1689689050,353528376,22.0,356489760.0
1689689051,348984120,22.2,378714700.0
1689689052,226813576,22.571428,324827550.0
1689689053,259163808,22.571428,216917400.0
1689689054,303530520,22.666666,268717660.0
1689689055,266994744,22.857143,299330340.0
1689689057,236973408,22.35,260601580.0
1689689058,199075192,21.8,247591310.0
1689689059,190485592,22.9,177890960.0
1689689060,235269048,23.2,239973180.0
1689689061,261910792,21.428572,265358400.0
1689689062,272280552,20.55,276479580.0
1689689063,279615272,21.47619,298801950.0
1689689064,189044992,22.428572,209660530.0
1689689065,174926128,21.761906,158528800.0
1689689066,273286584,23.55,274149860.0
1689689067,244680552,24.75,264213170.0
1689689068,366578984,24.55,302416930.0
1689689069,362785848,23.2,361899420.0
1689689070,348949496,23.25,355240540.0
1689689071,354366392,22.714285,376041340.0
1689689072,384468616,22.047619,370047740.0
1689689073,404410632,22.6,393182400.0
1689689074,388069464,22.75,395177200.0
1689689075,315805352,22.285715,388521300.0
1689689076,376213376,21.9,326388160.0
1689689078,348731632,22.142857,369238460.0
1689689079,381736448,22.7,370225400.0
1689689080,371622576,23.190475,349061100.0
1689689081,361740152,22.0,369455970.0
1689689082,296640792,22.6,327390240.0
1689689083,273504072,35.85,260636560.0
1689689084,296255528,47.25,311546340.0
1689689085,325419528,47.4,302397860.0
1689689086,304605328,48.285713,305412220.0
1689689087,342611472,48.9,334535230.0
1689689088,330799552,48.285713,336540640.0
1689689089,261579224,47.7,311014340.0
1689689090,288634328,47.95238,273471400.0
1689689091,292013560,48.285713,303268770.0
1689689092,243344320,47.9,226288210.0
1689689093,328940520,48.666668,329141120.0
1689689094,326989464,47.95238,333964260.0
1689689095,328006184,47.52381,336454460.0
1689689096,295206968,48.904762,332716640.0
1689689097,198450072,44.04762,272894200.0
1689689099,266986040,34.61905,222386030.0
1689689100,253248680,30.809525,262736200.0
1689689101,286256008,31.75,277035460.0
1689689102,267680136,31.333334,272867520.0
1689689103,254460960,31.571428,255669000.0
1689689104,254573664,31.8,260278110.0
1689689105,270632400,31.6,277073730.0
1689689106,270628784,30.857143,277532540.0
1689689107,270634360,30.95,276921900.0
1689689108,270827528,31.857143,277852580.0
1689689109,280465128,32.761906,281801950.0
1689689110,281049648,32.9,282736500.0
1689689111,270637936,31.85,277221120.0
1689689112,220009800,33.142857,255616800.0
1689689113,295456072,41.0,254578910.0
1689689114,201056280,44.75,253759140.0
1689689115,289492680,43.75,252381380.0
1689689116,238864616,43.35,267203630.0
1689689117,270106824,43.04762,265227790.0
1689689118,281761208,43.285713,281957400.0
1689689119,282546856,43.666668,280672500.0
1689689120,283097304,44.3,299203100.0
1689689122,279847048,44.285713,288476830.0
1689689123,271394712,43.714287,281641440.0
1689689124,302171048,44.142857,292270720.0
1689689125,284872840,44.85,294144260.0
1689689126,239930512,43.904762,239818720.0
1689689127,254514696,44.3,274379940.0
1689689128,291062824,44.2,278474400.0
1689689129,293703192,44.190475,299466560.0
1689689130,314197200,45.38095,330388600.0
1689689131,328712688,45.1,325445630.0
1689689132,341064952,43.809525,336503040.0
1689689133,323459272,43.714287,336290300.0
1689689134,331334248,43.6,338294240.0
1689689135,342413528,43.47619,335698700.0
1689689136,288932712,43.666668,324628700.0
1689689137,306730664,43.61905,294835330.0
1689689138,307752136,43.6,293908540.0
1689689139,331963576,43.38095,326699700.0
1689689140,328623656,43.285713,336308830.0
1689689141,290226552,43.75,314750660.0
1689689143,298640456,41.55,290499330.0
1689689144,384403288,38.8,339354880.0
1689689145,414210472,40.0,392921950.0
1689689146,383862360,39.095238,394259040.0
1689689147,383845304,38.47619,392781100.0
1689689148,383859096,39.25,392796000.0
1689689149,369215640,38.35,381879100.0
1689689150,385327224,38.761906,391941100.0
1689689151,383864856,38.57143,391941500.0
1689689152,355174968,39.45,392960030.0
1689689153,364580920,39.45,311019800.0
1689689154,378538968,39.05,392774600.0
1689689155,383829776,39.333332,387235500.0
1689689156,383860064,40.333332,393924400.0
1689689157,303946528,36.7,358095580.0
1689689158,343482016,32.57143,330789000.0
1689689159,365521128,30.809525,357257150.0
1689689160,365522328,31.8,373854600.0
1689689161,365519256,31.55,375630400.0
1689689162,366949784,31.5,374053120.0
1689689163,344415576,32.238094,353795740.0
1689689165,365514808,31.428572,373243800.0
1689689166,344271112,31.85,374002050.0
1689689167,394639200,32.35,373908830.0
1689689168,365314744,31.904762,375106340.0
1689689169,313314632,32.333332,320355970.0
1689689170,364387816,32.57143,370605660.0
1689689171,365477496,32.238094,375797250.0
1689689172,335961864,32.190475,340920700.0
1689689173,291622688,30.0,268572800.0
1689689174,261320704,29.857143,294842080.0
1689689175,264704352,31.142857,254800300.0
1689689176,264706088,32.0,282970200.0
1689689177,261035224,32.52381,276243420.0
1689689178,270997048,30.7,250639330.0
1689689179,262068936,30.0,264876780.0
1689689180,292187272,32.38095,273607230.0
1689689181,266050040,32.142857,290025760.0
1689689183,299530504,30.571428,277939500.0
1689689184,297675208,31.47619,309803600.0
1689689185,289854144,31.857143,274979600.0
1689689186,253546328,31.190475,259973620.0
1689689187,258609472,32.190475,270855780.0
1689689188,311261232,34.35,296122000.0
1689689189,365468656,35.61905,374795070.0
1689689190,285995904,36.714287,304482080.0
1689689191,366728096,36.85,360215780.0
1689689192,407379704,36.1,373885060.0
1689689193,363775208,35.85,379176220.0
1689689194,365272568,35.38095,375495970.0
1689689195,365885600,35.9,374076700.0
1689689196,364685800,36.04762,375023000.0
1689689197,365631576,35.857143,373868740.0
1689689198,375849376,36.04762,366694100.0
1689689199,339797616,36.25,357202270.0
1689689200,341190280,35.95,350013280.0
1689689201,354395080,36.04762,359186530.0
1689689203,283995880,37.52381,330876930.0
1689689204,326017568,36.75,316181700.0
1689689205,386502120,35.333332,367448740.0
1689689206,365080824,35.7,374973200.0
1689689207,365471864,36.05,374017700.0
1689689208,365514216,35.666668,374016450.0
1689689209,365491448,35.52381,375539230.0
1689689210,313491960,35.42857,352601800.0
1689689211,347051768,35.61905,325949300.0
1689689212,374077160,35.238094,344979400.0
1689689213,352161928,35.55,355213440.0
1689689214,343120456,35.761906,368120800.0
1689689215,346411592,35.6,339812830.0
1689689216,331791736,35.75,339910300.0
1689689217,278065032,35.333332,323765440.0
1689689218,349324944,35.1,312925300.0
1689689219,345748568,35.157894,356674080.0
1689689220,330337280,35.85,355752670.0
1689689221,347174512,36.238094,338897760.0
1689689222,347120040,35.55,355237660.0
1689689224,348476968,35.333332,355895070.0
1689689225,269894520,35.38095,355906500.0
1689689226,212522760,36.35,200000300.0
1689689227,325417416,36.3,326236000.0
1689689228,348483464,35.75,356617440.0
1689689229,347110216,36.47619,355184060.0
1689689230,339977416,36.666668,344626800.0
1689689231,338088848,35.736843,349827040.0
1689689232,337483688,36.85,309423800.0
1689689233,388258640,35.57143,352038100.0
1689689234,385992728,34.285713,394393150.0
1689689235,378362120,33.95238,390929540.0
1689689236,315885936,33.142857,390896260.0
1689689237,403378480,33.666668,320382900.0
1689689238,387472672,33.4,394098800.0
1689689239,384307160,32.714287,394181800.0
1689689240,386182712,33.42857,393205380.0
1689689242,384230376,32.238094,394993120.0
1689689243,384430464,32.45,393106720.0
1689689244,414815192,32.7,393383500.0
1689689245,371429320,31.65,384545400.0
1689689246,356850216,31.428572,361407100.0
1689689247,317577320,35.47619,351669820.0
1689689248,291642776,38.05,279293060.0
1689689249,292310008,35.95238,300958940.0
1689689250,278461976,37.0,295090880.0
1689689251,289712792,37.3,300525470.0
1689689252,297002400,35.8,263327700.0
1689689253,305592456,35.6,304839040.0
1689689254,274998616,35.0,291514560.0
1689689255,303156904,35.285713,298836740.0
1689689256,310557440,35.75,319685200.0
1689689257,325967904,35.9,317850140.0
1689689258,325298616,35.7,318519870.0
1689689259,311797688,35.95,318423700.0
1689689261,294269704,35.7,318442620.0
1689689262,256690608,35.05,300353950.0
1689689263,240500888,35.0,241589460.0
1689689264,240703752,35.6,247514130.0
1689689265,241167856,36.0,253072640.0
1689689266,252889000,35.85,253081440.0
1689689267,238767192,36.2,243583550.0
1689689268,236669048,35.8,258743380.0
1689689269,256883568,35.809525,245754080.0
1689689270,282686920,36.42857,277908260.0
1689689271,274091472,36.666668,293497630.0
1689689272,269463952,36.285713,259765630.0
1689689273,234772176,36.15,213712620.0
1689689274,253255936,35.0,278062880.0
1689689275,253275920,34.3,259168660.0
1689689276,293454760,35.52381,274535200.0
1689689277,251555152,38.35,274371460.0
1689689278,328888280,37.857143,281294430.0
1689689279,328812632,35.3,337178460.0
1689689280,330912136,35.85,337235600.0
1689689282,328303400,35.904762,337284740.0
1689689283,328962344,35.904762,336609600.0
1689689284,353709368,35.761906,337276700.0
1689689285,303443480,36.04762,310263420.0
1689689286,310598248,36.095238,318722780.0
1689689287,310636184,36.095238,318451260.0
1689689288,271867832,36.0,277203070.0
1689689289,310759440,36.15,317808260.0
1689689290,310355448,35.95,317784000.0
1689689291,312114872,35.61905,319124260.0
1689689292,261995848,35.95238,284274240.0
1689689293,396268792,33.3,344315840.0
1689689294,377445272,31.35,395798980.0
1689689295,369377176,32.904762,376098080.0
1689689296,369622760,33.190475,375538460.0
1689689297,360230488,33.190475,367469400.0
1689689298,391933552,30.857143,375568350.0
1689689299,387492272,30.05,387541340.0
1689689300,370243968,32.0,394191800.0
1689689301,365148424,31.52381,375440600.0
1689689303,312604512,29.8,376848800.0
1689689304,360283952,30.55,311141470.0
1689689305,389476336,31.952381,368745470.0
1689689306,375510384,32.47619,386190430.0
1689689307,309394480,33.190475,336373100.0
1689689308,331686840,31.0,319855300.0
1689689309,332235688,29.238094,341546430.0
1689689310,296095320,30.15,322911970.0
1689689311,348478072,30.142857,333127900.0
1689689312,409569600,29.428572,355196160.0
1689689313,307522432,29.428572,339931230.0
1689689314,346744184,29.238094,332632420.0
1689689315,348178720,30.75,355196450.0
1689689316,357251800,32.761906,355893440.0
1689689317,305695152,33.15,341813900.0
1689689318,345668928,32.65,313973760.0
1689689319,347676760,32.35,355110100.0
1689689321,336820824,32.61905,355185660.0
1689689322,343731368,32.666668,346266800.0
1689689323,257847656,45.52381,256688050.0
1689689324,239575768,59.761906,239637180.0
1689689325,315108872,59.61905,323907520.0
1689689326,322996264,59.45,328844640.0
1689689327,326815528,59.666668,331606140.0
1689689328,319150008,59.42857,327489180.0
1689689329,328132424,58.95238,330172450.0
1689689330,327261304,59.04762,335806850.0
1689689331,354494480,58.75,336480800.0
1689689332,337310944,58.7,337214800.0
1689689333,327532304,58.857143,337173920.0
1689689334,328874792,59.2,336494720.0
1689689335,328850040,59.42857,337147900.0
1689689336,328865624,59.15,337236380.0
1689689337,218660616,51.761906,309383400.0
1689689338,348013960,39.761906,239345740.0
1689689339,384312968,32.47619,378224700.0
1689689340,385848472,31.55,393243500.0
1689689342,384343344,32.904762,394873380.0
1689689343,367504128,32.5,393235870.0
1689689344,411566632,31.761906,393521600.0
1689689345,385836968,30.9,393263000.0
1689689346,372326352,31.428572,382089120.0
1689689347,384322864,32.38095,394003230.0
1689689348,354530944,32.333332,394119260.0
1689689349,355344936,31.2,330683000.0
1689689350,384222640,29.809525,393953920.0
1689689351,385833864,31.7,394059100.0
1689689352,319223016,35.57143,355796000.0
1689689353,325007280,35.57143,263968200.0
1689689354,307549400,32.761906,333864500.0
1689689355,331159024,32.57143,313049180.0
1689689356,311356976,31.8,320437500.0
1689689357,324901312,31.52381,318222980.0
1689689358,326927984,31.65,334323330.0
1689689360,327300720,31.47619,334425180.0
