timestamp20k,rtt20k,pop_ping_latency_ms20k
1684972484,29.040098190307617,37.47618865966797
1684972485,96.72904014587402,52.380950927734375
1684972486,54.52609062194824,44.904762268066406
1684972488,49.078941345214844,49.380950927734375
1684972489,81.09903335571289,53.900001525878906
1684972490,97.11360931396484,61.0
1684972491,149.10364151000977,60.45000076293945
1684972492,26.044368743896484,56.619049072265625
1684972493,77.12745666503906,51.70000076293945
1684972495,53.092002868652344,47.650001525878906
1684972496,66.42508506774902,48.9523811340332
1684972497,30.312538146972656,38.904762268066406
1684972498,38.349151611328125,33.71428680419922
1684972499,106.32157325744629,59.25
1684972500,37.90783882141113,69.28571319580078
1684972501,66.28561019897461,72.0952377319336
1684972503,66.25628471374512,66.04762268066406
1684972504,106.34326934814453,61.095237731933594
1684972505,70.29461860656738,70.30000305175781
1684972506,62.27827072143555,72.8499984741211
1684972507,98.27232360839844,70.85713958740234
1684972508,61.8443489074707,70.61904907226562
1684972510,46.199798583984375,71.44999694824219
1684972511,54.62026596069336,67.38095092773438
1684972512,26.167869567871094,43.0
1684972513,30.184507369995117,36.42856979370117
1684972514,90.19207954406738,62.75
1684972515,54.16750907897949,70.19999694824219
1684972516,121.7646598815918,68.0952377319336
1684972518,54.1379451751709,72.57142639160156
1684972519,62.15262413024902,72.14286041259766
1684972521,58.26210975646973,71.28571319580078
1684972522,74.10001754760742,67.9047622680664
1684972523,50.06003379821777,71.28571319580078
1684972525,81.65764808654785,67.55000305175781
1684972526,54.175376892089844,65.95237731933594
1684972527,29.424428939819336,49.57143020629883
1684972528,43.11347007751465,34.66666793823242
1684972529,118.26086044311523,59.14285659790039
1684972530,102.13685035705566,75.1500015258789
1684972532,63.02237510681152,80.14286041259766
1684972533,101.73797607421875,73.80000305175781
1684972534,106.1406135559082,74.52381134033203
1684972535,57.75785446166992,76.1500015258789
1684972536,59.01837348937988,76.8499984741211
1684972537,118.20220947265625,75.4000015258789
1684972539,106.24527931213379,73.9047622680664
1684972540,38.13433647155762,72.80952453613281
1684972541,88.54866027832031,65.63636016845703
1684972542,53.06529998779297,48.42856979370117
1684972543,69.0610408782959,54.380950927734375
1684972545,73.00424575805664,72.4000015258789
1684972546,109.17830467224121,68.19047546386719
1684972547,117.04421043395996,68.0999984741211
1684972548,49.039363861083984,70.28571319580078
1684972549,88.43708038330078,70.28571319580078
1684972550,69.08059120178223,69.57142639160156
1684972552,53.089141845703125,70.04762268066406
1684972553,49.13735389709473,67.0952377319336
1684972554,69.03338432312012,69.04762268066406
1684972555,93.08767318725586,68.75
1684972556,77.0878791809082,54.14285659790039
1684972557,34.04545783996582,30.33333396911621
1684972559,50.43315887451172,50.099998474121094
1684972560,46.4479923248291,69.47618865966797
1684972561,58.43377113342285,67.0952377319336
1684972562,138.72981071472168,72.38095092773438
1684972563,78.42755317687988,71.61904907226562
1684972565,102.42795944213867,67.61904907226562
1684972566,102.01883316040039,67.80952453613281
1684972567,46.37622833251953,66.6500015258789
1684972568,77.55041122436523,62.29999923706055
1684972569,65.54627418518066,61.349998474121094
1684972570,65.64068794250488,65.04762268066406
1684972572,33.66374969482422,50.79999923706055
1684972573,38.08903694152832,30.399999618530273
1684972574,37.77766227722168,39.900001525878906
1684972575,58.09354782104492,55.900001525878906
1684972576,43.54095458984375,51.6363639831543
1684972577,89.18237686157227,50.095237731933594
1684972578,82.95273780822754,49.71428680419922
1684972580,47.47128486633301,51.900001525878906
1684972581,56.72407150268555,48.45000076293945
1684972582,60.437679290771484,47.761905670166016
1684972583,101.9906997680664,47.0476188659668
1684972584,67.3818588256836,49.0
1684972585,60.71281433105469,46.80952453613281
1684972587,57.40022659301758,50.28571319580078
1684972588,42.762041091918945,48.380950927734375
1684972589,54.73208427429199,43.04999923706055
1684972590,39.64853286743164,43.761905670166016
1684972591,61.4321231842041,45.150001525878906
1684972592,38.78617286682129,46.5
1684972593,59.945106506347656,46.95000076293945
1684972595,42.63806343078613,47.380950927734375
1684972596,34.81602668762207,48.349998474121094
1684972597,61.51628494262695,47.28571319580078
1684972598,41.121721267700195,46.25
1684972599,44.003963470458984,45.42856979370117
1684972600,52.08945274353027,47.099998474121094
1684972601,45.339107513427734,39.66666793823242
1684972603,25.543212890625,27.5238094329834
1684972604,29.38246726989746,40.0
1684972605,93.43218803405762,66.0999984741211
1684972606,41.02969169616699,58.842105865478516
1684972607,46.82636260986328,59.04999923706055
1684972608,105.4527759552002,63.95000076293945
1684972610,65.44852256774902,68.42857360839844
1684972611,65.49835205078125,66.9047622680664
1684972612,61.46979331970215,68.76190185546875
1684972613,56.98657035827637,68.8499984741211
1684972614,101.42803192138672,66.76190185546875
1684972615,137.76779174804688,70.23809814453125
1684972617,39.90602493286133,54.0
1684972618,52.61874198913574,40.099998474121094
1684972619,66.46537780761719,60.5
1684972620,102.6010513305664,70.6500015258789
1684972621,102.10680961608887,66.0952377319336
1684972622,62.450408935546875,66.25
1684972624,51.867008209228516,64.25
1684972625,47.847747802734375,74.23809814453125
1684972626,44.16823387145996,76.42857360839844
1684972627,39.70456123352051,64.05000305175781
1684972628,50.28843879699707,62.42856979370117
1684972629,51.37491226196289,73.14286041259766
1684972630,47.640323638916016,80.76190185546875
1684972631,63.87805938720703,67.0
1684972633,47.81746864318848,49.727272033691406
1684972634,47.890424728393555,48.099998474121094
1684972635,79.90813255310059,57.0
1684972636,66.54787063598633,66.14286041259766
1684972637,68.77803802490234,67.0999984741211
1684972638,67.90471076965332,66.05000305175781
1684972640,110.63003540039062,65.23809814453125
1684972641,117.33770370483398,68.55000305175781
1684972642,76.38263702392578,69.80952453613281
1684972643,71.96474075317383,65.2631607055664
1684972644,106.63914680480957,65.52631378173828
1684972646,56.58245086669922,66.19047546386719
1684972647,76.25484466552734,59.0
1684972648,48.262596130371094,50.095237731933594
1684972649,48.392295837402344,50.9523811340332
1684972650,87.08953857421875,62.29999923706055
1684972651,110.6557846069336,65.47618865966797
1684972653,91.07637405395508,65.47618865966797
1684972654,89.447021484375,64.71428680419922
1684972655,73.76623153686523,62.47618865966797
1684972656,104.54154014587402,63.57143020629883
1684972657,72.5700855255127,65.76190185546875
1684972658,115.14711380004883,67.19047546386719
1684972660,67.31772422790527,67.47618865966797
1684972661,81.9237232208252,66.2727279663086
1684972662,49.99279975891113,48.20000076293945
1684972663,50.490379333496094,40.0
1684972664,49.098968505859375,48.85714340209961
1684972665,59.859275817871094,55.238094329833984
1684972667,61.03849411010742,55.95000076293945
1684972668,90.39807319641113,56.0
1684972669,69.06318664550781,54.9523811340332
1684972670,102.03123092651367,60.095237731933594
1684972671,66.33472442626953,47.14285659790039
1684972672,53.01165580749512,46.25
1684972674,80.92880249023438,47.619049072265625
1684972675,55.67765235900879,50.47618865966797
1684972676,91.62378311157227,48.0476188659668
1684972677,58.66885185241699,35.761905670166016
1684972678,42.26064682006836,29.649999618530273
1684972679,30.77840805053711,30.761905670166016
1684972680,33.54239463806152,30.450000762939453
1684972682,22.683382034301758,29.0
1684972683,25.5587100982666,28.149999618530273
1684972684,38.78664970397949,28.095237731933594
1684972685,33.62536430358887,29.285715103149414
1684972686,31.676292419433594,28.0
1684972687,21.544694900512695,26.85714340209961
1684972688,42.76752471923828,28.238094329833984
1684972690,36.089181900024414,29.350000381469727
1684972691,26.779890060424805,27.380952835083008
1684972692,18.976449966430664,23.0
1684972693,25.180339813232422,21.66666603088379
1684972694,21.670818328857422,30.649999618530273
1684972695,90.13009071350098,55.20000076293945
1684972696,71.46120071411133,57.33333206176758
1684972697,69.65446472167969,52.33333206176758
1684972699,90.93976020812988,48.66666793823242
1684972700,38.06614875793457,53.47618865966797
1684972701,86.90953254699707,62.66666793823242
1684972702,88.28854560852051,64.0
1684972703,61.56563758850098,57.5
1684972704,33.596038818359375,54.849998474121094
1684972706,54.89969253540039,57.28571319580078
1684972707,26.81446075439453,43.904762268066406
1684972708,30.861377716064453,28.700000762939453
1684972709,34.94071960449219,30.380952835083008
1684972710,55.87124824523926,39.150001525878906
1684972711,30.95221519470215,48.54999923706055
1684972712,32.18555450439453,47.619049072265625
1684972714,25.66671371459961,47.66666793823242
1684972715,56.386709213256836,47.0476188659668
1684972716,92.37384796142578,42.238094329833984
1684972717,37.71018981933594,32.29999923706055
1684972718,52.00505256652832,30.649999618530273
1684972719,47.210693359375,46.80952453613281
1684972720,59.09299850463867,68.47618865966797
