timestamp,pop_ping_latency_ms,downlinkThroughputBps
2023-09-19 12:31:49.754595,37.909092,16475.227
2023-09-19 12:31:54.815140,37.52381,9412.019
2023-09-19 12:31:59.874669,37.47619,39585.84
2023-09-19 12:32:04.934616,34.95238,8757.707
2023-09-19 12:32:09.994908,36.238094,43956.305
2023-09-19 12:32:15.035715,30.809525,10284.434
2023-09-19 12:32:20.195110,31.35,9646.899
2023-09-19 12:32:25.275229,30.5,12549.357
2023-09-19 12:32:30.334671,36.809525,18924.7
2023-09-19 12:32:35.394888,34.238094,12549.357
2023-09-19 12:32:40.435248,34.095238,8120.1724
2023-09-19 12:32:45.494838,28.47619,25333.596
2023-09-19 12:32:50.534919,30.714285,7583.302
2023-09-19 12:32:55.595086,27.857143,37606.13
2023-09-19 12:33:00.674633,42.0,15653.143
2023-09-19 12:33:05.735000,42.52381,12549.357
2023-09-19 12:33:10.799060,40.47619,8992.588
2023-09-19 12:33:15.854607,45.238094,13841.203
2023-09-19 12:33:20.895171,45.857143,9680.454
2023-09-19 12:33:25.934796,36.38095,13035.896
2023-09-19 12:33:30.994810,45.47619,9898.558
2023-09-19 12:33:36.035555,43.61905,15988.687
2023-09-19 12:33:41.174804,44.904762,9797.895
2023-09-19 12:33:46.295229,43.9,7583.302
2023-09-19 12:33:51.355777,42.857143,9999.221
2023-09-19 12:33:56.415684,42.61905,8657.043
2023-09-19 12:34:01.455066,32.95238,8657.043
2023-09-19 12:34:06.514927,32.42857,12482.249
2023-09-19 12:34:11.575100,35.238094,7583.302
2023-09-19 12:34:16.622418,20.857143,8120.1724
2023-09-19 12:34:21.675308,23.238094,34745.613
2023-09-19 12:34:26.714969,24.190475,7583.302
2023-09-19 12:34:31.774746,33.15,8657.043
2023-09-19 12:34:36.838948,33.38095,10536.092
2023-09-19 12:34:41.895021,35.095238,9042.919
2023-09-19 12:34:46.935066,21.52381,30366.762
2023-09-19 12:34:51.995284,20.333334,11072.963
2023-09-19 12:34:57.034942,19.904762,10653.532
2023-09-19 12:35:02.235036,25.65,8992.588
2023-09-19 12:35:07.296203,30.0,8657.043
2023-09-19 12:35:12.355258,25.809525,8120.1724
2023-09-19 12:35:17.394561,27.047619,53108.277
2023-09-19 12:35:22.435308,26.35,8120.1724
2023-09-19 12:35:27.497363,38.5,8220.836
2023-09-19 12:35:32.555400,57.8,30459.035
2023-09-19 12:35:37.615326,58.8,8120.1724
2023-09-19 12:35:42.695197,51.3,10703.864
2023-09-19 12:35:47.755028,25.117647,21340.62
2023-09-19 12:35:52.815042,23.142857,8120.1724
2023-09-19 12:35:57.874913,27.857143,43494.934
2023-09-19 12:36:02.915252,23.47619,8657.043
2023-09-19 12:36:07.954688,23.2,7583.302
2023-09-19 12:36:12.995350,49.57143,21449.67
2023-09-19 12:36:18.035696,57.45,11190.403
2023-09-19 12:36:23.194612,60.761906,10066.33
2023-09-19 12:36:28.275237,52.095238,49702.504
2023-09-19 12:36:33.314573,32.0,11198.792
2023-09-19 12:36:38.375081,32.666668,10066.33
2023-09-19 12:36:43.415324,36.61905,8799.649
2023-09-19 12:36:48.475669,30.0,11408.507
2023-09-19 12:36:53.515070,37.285713,32791.07
2023-09-19 12:36:58.574925,32.894737,11383.341
2023-09-19 12:37:03.615471,27.285715,9017.754
2023-09-19 12:37:08.675709,29.65,10703.864
2023-09-19 12:37:13.722591,29.619047,9336.5205
2023-09-19 12:37:18.774723,20.55,11123.294
2023-09-19 12:37:23.841888,21.714285,39384.516
2023-09-19 12:37:28.894885,52.35,10770.973
2023-09-19 12:37:33.935193,52.190475,7583.302
2023-09-19 12:37:38.995227,53.190475,28781.314
2023-09-19 12:37:44.034948,63.38095,9529.459
2023-09-19 12:37:49.175000,60.761906,9722.396
2023-09-19 12:37:54.294824,62.42857,8875.147
2023-09-19 12:37:59.335345,32.8,8120.1724
2023-09-19 12:38:04.395585,30.952381,12046.041
2023-09-19 12:38:09.434717,31.190475,8665.432
2023-09-19 12:38:14.495008,47.7,47445.97
2023-09-19 12:38:19.555121,48.42857,30735.86
2023-09-19 12:38:24.595778,46.2,9898.558
2023-09-19 12:38:29.634910,26.55,9143.583
2023-09-19 12:38:34.675573,23.761906,10317.988
2023-09-19 12:38:39.714694,25.190475,9957.277
2023-09-19 12:38:44.774969,21.619047,8657.043
2023-09-19 12:38:49.841619,28.095238,9722.396
2023-09-19 12:38:54.895092,20.142857,9772.729
2023-09-19 12:38:59.935372,34.45,23228.055
2023-09-19 12:39:04.995683,35.190475,8975.811
2023-09-19 12:39:10.055370,33.9,9202.303
2023-09-19 12:39:15.195021,23.619047,13572.768
2023-09-19 12:39:20.275440,22.65,14923.334
2023-09-19 12:39:25.314575,28.6,29301.408
2023-09-19 12:39:30.355140,24.666666,8120.1724
2023-09-19 12:39:35.403482,26.809525,13572.768
2023-09-19 12:39:40.455098,24.714285,8120.1724
2023-09-19 12:39:45.494935,26.761906,29402.07
2023-09-19 12:39:50.534851,24.47619,10066.33
2023-09-19 12:39:55.596318,24.380953,31717.326
2023-09-19 12:40:00.695002,19.47619,8657.043
2023-09-19 12:40:05.735419,23.380953,12935.233
2023-09-19 12:40:10.775279,27.1,25828.523
2023-09-19 12:40:15.838997,63.95,12549.357
2023-09-19 12:40:20.894811,55.15,33176.945
2023-09-19 12:40:25.935368,59.5,13086.229
2023-09-19 12:40:30.975051,23.285715,8992.588
2023-09-19 12:40:36.015630,23.857143,17884.512
2023-09-19 12:40:41.164313,23.75,8657.043
2023-09-19 12:40:46.421686,27.47619,10015.998
2023-09-19 12:40:51.475986,28.904762,11072.963
2023-09-19 12:40:56.536725,27.9,39854.277
2023-09-19 12:41:01.595759,28.333334,8120.1724
2023-09-19 12:41:06.675463,29.238094,11047.797
2023-09-19 12:41:11.716141,29.45,8120.1724
2023-09-19 12:41:16.755277,35.65,9143.583
2023-09-19 12:41:21.839151,35.190475,11249.123
2023-09-19 12:41:26.875145,38.095238,27640.463
2023-09-19 12:41:31.917090,33.285713,7583.302
2023-09-19 12:41:36.976306,34.52381,11559.502
2023-09-19 12:41:42.035291,33.38095,8657.043
2023-09-19 12:41:47.175223,28.619047,7583.302
2023-09-19 12:41:52.294911,22.55,8657.043
2023-09-19 12:41:57.336566,27.095238,8606.712
2023-09-19 12:42:02.375202,39.68421,8120.1724
2023-09-19 12:42:07.415605,37.05,9680.454
2023-09-19 12:42:12.455365,39.0,8120.1724
2023-09-19 12:42:17.495894,45.04762,9143.583
2023-09-19 12:42:22.535332,38.55,9529.459
2023-09-19 12:42:27.575283,49.18182,9244.246
2023-09-19 12:42:32.635255,29.6,11408.507
2023-09-19 12:42:37.675327,30.666666,9680.454
2023-09-19 12:42:42.715675,51.15,9042.919
2023-09-19 12:42:47.755879,52.2,9143.583
2023-09-19 12:42:52.838791,49.95,11005.854
2023-09-19 12:42:57.895536,49.05,158796.34
2023-09-19 12:43:02.935396,46.04762,49627.004
2023-09-19 12:43:07.975783,45.714287,9143.583
2023-09-19 12:43:13.035485,44.238094,28881.977
2023-09-19 12:43:18.170044,32.65,10166.993
2023-09-19 12:43:23.296392,32.75,46883.93
2023-09-19 12:43:28.335568,38.714287,12306.088
2023-09-19 12:43:33.376164,31.380953,9143.583
2023-09-19 12:43:38.415421,27.9,8120.1724
2023-09-19 12:43:43.464901,40.38095,42521.855
2023-09-19 12:43:48.515715,32.526318,8606.712
2023-09-19 12:43:53.555386,33.8,17825.793
2023-09-19 12:43:58.595820,36.6,11576.279
2023-09-19 12:44:03.675601,29.5,44090.523
2023-09-19 12:44:08.716139,27.904762,11727.274
2023-09-19 12:44:13.755758,32.142857,29259.465
2023-09-19 12:44:18.840457,33.7,9781.117
2023-09-19 12:44:23.896844,34.0,18362.662
2023-09-19 12:44:28.956747,36.35,11869.88
2023-09-19 12:44:33.995758,29.714285,39367.74
2023-09-19 12:44:39.036388,30.095238,30408.703
2023-09-19 12:44:44.196648,36.61905,12582.912
2023-09-19 12:44:49.275689,28.666666,9722.396
2023-09-19 12:44:54.336185,26.9,30752.637
2023-09-19 12:44:59.395694,56.285713,23764.926
2023-09-19 12:45:04.435705,49.857143,8757.707
2023-09-19 12:45:09.476042,52.904762,9202.303
2023-09-19 12:45:14.516493,34.85,10049.553
2023-09-19 12:45:19.556548,36.95238,15409.873
2023-09-19 12:45:24.616312,35.761906,56002.348
2023-09-19 12:45:29.676575,39.04762,11072.963
2023-09-19 12:45:34.736596,31.05,10267.656
2023-09-19 12:45:39.838810,40.47619,29754.393
2023-09-19 12:45:44.896902,21.571428,8120.1724
2023-09-19 12:45:49.956709,19.714285,89598.72
2023-09-19 12:45:55.017004,21.1,8338.276
2023-09-19 12:46:00.055984,31.0,9680.454
2023-09-19 12:46:05.295914,32.6,13404.995
2023-09-19 12:46:10.335851,32.761906,27044.873
2023-09-19 12:46:15.376187,45.190475,13723.763
2023-09-19 12:46:20.415787,35.04762,9512.682
2023-09-19 12:46:25.456212,43.857143,54777.61
2023-09-19 12:46:30.496404,19.619047,12062.818
2023-09-19 12:46:35.536529,19.095238,15829.304
2023-09-19 12:46:40.596457,19.904762,8547.991
2023-09-19 12:46:45.676220,36.095238,55205.43
2023-09-19 12:46:50.716019,32.727272,7583.302
2023-09-19 12:46:55.756867,35.190475,13186.892
2023-09-19 12:47:00.800198,37.15,7096.762
2023-09-19 12:47:05.856494,32.809525,12549.357
2023-09-19 12:47:10.916264,31.25,8992.588
2023-09-19 12:47:15.958299,35.333332,15594.422
2023-09-19 12:47:21.016797,35.809525,7583.302
2023-09-19 12:47:26.056047,37.9,59676.56
2023-09-19 12:47:31.297059,22.190475,25291.652
2023-09-19 12:47:36.356723,21.85,8120.1724
2023-09-19 12:47:41.597903,22.333334,7583.302
2023-09-19 12:47:46.636697,31.809525,37497.08
2023-09-19 12:47:51.683648,31.85,30014.44
2023-09-19 12:47:56.736868,30.45,11408.507
2023-09-19 12:48:01.840168,34.15,7583.302
2023-09-19 12:48:06.896399,36.761906,11433.673
2023-09-19 12:48:11.936227,36.1,8338.276
2023-09-19 12:48:16.996400,21.047619,25811.746
2023-09-19 12:48:22.037215,20.142857,44686.113
2023-09-19 12:48:27.196979,24.75,9361.687
2023-09-19 12:48:32.236812,64.4,9680.454
2023-09-19 12:48:37.258591,65.85,8120.1724
2023-09-19 12:48:42.316548,57.714287,8657.043
2023-09-19 12:48:47.356870,40.9,8120.1724
2023-09-19 12:48:52.397509,38.52381,22372.418
2023-09-19 12:48:57.457658,46.36842,23345.496
2023-09-19 12:49:02.517408,32.666668,11190.403
2023-09-19 12:49:07.577547,32.9,7583.302
2023-09-19 12:49:12.638067,35.285713,8120.1724
2023-09-19 12:49:17.697336,31.285715,8657.043
2023-09-19 12:49:22.736803,31.619047,7583.302
2023-09-19 12:49:27.841858,40.666668,8657.043
2023-09-19 12:49:32.896773,32.3,8120.1724
2023-09-19 12:49:37.937344,32.52381,38168.168
2023-09-19 12:49:42.997632,37.333332,9529.459
2023-09-19 12:49:48.057259,32.55,8120.1724
2023-09-19 12:49:53.196796,32.15,36305.895
2023-09-19 12:49:58.297231,48.0,9529.459
2023-09-19 12:50:03.358817,21.4,10066.33
2023-09-19 12:50:08.416936,24.1,27707.572
2023-09-19 12:50:13.463194,37.142857,10234.102
2023-09-19 12:50:18.516867,44.857143,8757.707
2023-09-19 12:50:23.556893,41.04762,18362.662
2023-09-19 12:50:28.597512,38.15,8799.649
2023-09-19 12:50:33.697941,33.8,7583.302
2023-09-19 12:50:38.756766,33.1,9529.459
2023-09-19 12:50:43.844433,32.0,9336.5205
2023-09-19 12:50:48.897143,21.285715,9076.474
2023-09-19 12:50:53.937176,20.904762,18899.533
2023-09-19 12:50:58.976984,48.190475,41657.83
2023-09-19 12:51:04.017308,39.4,24855.445
2023-09-19 12:51:09.056871,39.7,32740.736
2023-09-19 12:51:14.197254,67.3,30442.258
2023-09-19 12:51:19.276946,67.05,10678.698
2023-09-19 12:51:24.323630,65.666664,10267.656
2023-09-19 12:51:29.377537,56.0,39367.74
2023-09-19 12:51:34.416879,33.714287,9630.122
2023-09-19 12:51:39.459060,43.75,9420.407
2023-09-19 12:51:44.517178,126.666664,9193.914
2023-09-19 12:51:49.577868,57.04762,9185.525
2023-09-19 12:51:54.677828,30.7,8875.147
2023-09-19 12:51:59.737692,41.61905,8120.1724
2023-09-19 12:52:04.777227,44.47619,17909.678
2023-09-19 12:52:09.841614,43.25,8665.432
2023-09-19 12:52:14.897399,40.61905,12599.689
2023-09-19 12:52:19.957492,38.333332,11215.569
2023-09-19 12:52:24.997317,37.714287,9412.019
2023-09-19 12:52:30.037485,47.714287,12163.481
2023-09-19 12:52:35.189062,51.75,8757.707
2023-09-19 12:52:40.277084,50.0,9797.895
2023-09-19 12:52:45.317067,29.428572,24796.725
2023-09-19 12:52:50.357126,30.809525,7583.302
2023-09-19 12:52:55.397620,29.5,12767.461
2023-09-19 12:53:00.437023,42.85,7583.302
2023-09-19 12:53:05.497371,43.7,12549.357
2023-09-19 12:53:10.537200,42.666668,25476.203
2023-09-19 12:53:15.577930,35.190475,13086.229
2023-09-19 12:53:20.638066,36.238094,9680.454
2023-09-19 12:53:25.698308,37.333332,13035.896
2023-09-19 12:53:30.757927,31.809525,9143.583
2023-09-19 12:53:35.840281,31.45,13673.431
2023-09-19 12:53:40.897469,30.428572,8120.1724
2023-09-19 12:53:45.958102,35.65,24796.725
2023-09-19 12:53:51.017092,33.238094,12759.073
2023-09-19 12:53:56.057985,33.47619,32505.855
2023-09-19 12:54:01.197622,44.15,8120.1724
2023-09-19 12:54:06.297859,40.333332,11945.378
2023-09-19 12:54:11.358137,42.904762,9261.023
2023-09-19 12:54:16.417722,22.15,32690.406
2023-09-19 12:54:21.477364,22.380953,7583.302
2023-09-19 12:54:26.519569,22.333334,9412.019
2023-09-19 12:54:31.577732,24.619047,10653.532
2023-09-19 12:54:36.617233,23.8,11098.128
2023-09-19 12:54:41.657338,25.666666,8875.147
2023-09-19 12:54:46.698547,43.9,13094.617
2023-09-19 12:54:51.757836,44.38095,10536.092
2023-09-19 12:54:56.846242,44.857143,75363.26
2023-09-19 12:55:01.897932,48.57143,31675.385
2023-09-19 12:55:06.957683,50.0,9999.221
2023-09-19 12:55:11.998429,50.238094,9512.682
2023-09-19 12:55:17.058212,30.75,8120.1724
2023-09-19 12:55:22.259719,29.3,8120.1724
2023-09-19 12:55:27.317782,38.25,39585.84
2023-09-19 12:55:32.358005,44.95238,25711.084
2023-09-19 12:55:37.417797,47.25,8120.1724
2023-09-19 12:55:42.458086,51.285713,11039.408
2023-09-19 12:55:47.517945,49.857143,8220.836
2023-09-19 12:55:52.557500,51.095238,7583.302
2023-09-19 12:55:57.597760,55.57143,26717.717
2023-09-19 12:56:02.638318,36.61905,8657.043
2023-09-19 12:56:07.686659,35.904762,8120.1724
2023-09-19 12:56:12.738080,33.47619,9630.122
